C1,C2,C3,C4,C5,C6,C7
0.570522568,0.041313298,0.029205618,0.288681024,0.036330913,0.005677675,0.028268904
0.148928517,0.178236154,0.310603115,0.173789924,0.033891689,0.124853356,0.029697245
0.075125143,0.552142366,0.095630849,0.252469764,0.00664815,0.001327266,0.016656463
0.371872127,0.455580595,0.110968006,0.020104693,0.009263544,0.022195388,0.010015647
0.09892368,0.676690064,0.185361635,0.010622522,0.027327699,0.000396301,0.000678099
0.217694427,0.515894055,0.224833495,0.039014162,0.0020049,0.000132853,0.000426108
0.460606665,0.439137718,0.003992797,0.083856957,0.009642427,0.000210544,0.002552892
0.304225969,0.248627404,0.364830993,0.004010997,0.023863707,0.028542458,0.025898472
0.046931611,0.801926032,0.112134113,0.003588529,0.003506298,0.023236888,0.008676529
0.203940078,0.702610829,0.033124598,0.017825503,0.030391969,0.005402084,0.006704939
0.924255987,0.007802386,0.03876077,0.02744786,0.000953595,0.000177908,0.000601493
0.912171159,0.017202031,0.031965058,0.003184311,0.021607075,0.013255416,0.000614949
0.270583105,0.418178476,0.08297831,0.06858907,0.067566043,0.010473594,0.081631402
0.586021158,0.371675987,0.009936939,0.024256765,0.00201034,0.004359721,0.001739091
0.92605006,0.025626383,0.002809673,0.02166957,0.010802923,0.002622038,0.010419353
0.055743337,0.896994234,0.033164425,0.003179736,0.007205073,0.00365687,5.63258E-05
0.633355829,0.354498804,0.001450337,0.00275827,0.001680141,0.006230871,2.57478E-05
0.253138658,0.661590177,0.055466944,0.019477223,0.003692825,0.004075586,0.002558588
0.524821077,0.210589521,0.131364801,0.053815287,0.078956619,0.000268276,0.000184419
0.6258885,0.092396234,0.102765504,0.094768887,0.056717137,0.010301701,0.017162038
0.883526324,0.003285098,0.077056534,0.013214955,0.009295695,0.001343085,0.01227831
0.967916136,0.020453472,0.004364888,0.002910553,0.002562226,0.001432825,0.000359901
0.8680085,0.07240377,0.004874606,0.053079428,0.000912028,4.51967E-05,0.000676472
0.150919983,0.099264535,0.112663721,0.256363893,0.018726551,0.230730282,0.131331034
0.578562526,0.289493136,0.129619895,0.001992013,6.61882E-05,4.75328E-05,0.000218709
0.149618454,0.242936113,0.073048325,0.385347601,0.051623552,0.028444845,0.068981111
0.234128309,0.137616138,0.278050047,0.057994056,0.095117628,0.191825856,0.005267965
0.484327919,0.155354971,0.317287792,0.024018133,0.007653494,0.004625395,0.006732296
0.521460147,0.335767995,0.002818772,0.112201616,0.024878794,0.000414812,0.002457865
0.086580248,0.600646738,0.118148661,0.104477908,0.078353968,0.007856048,0.003936428
0.18390073,0.641644815,0.106684311,0.04464104,0.009874449,0.002478043,0.010776611
0.702654673,0.285634516,0.009190338,0.00250086,1.43046E-05,2.25816E-06,3.05076E-06
0.463904842,0.435550192,0.023248091,0.011980737,0.039012487,0.001066669,0.025236981
0.404562174,0.179549281,0.125154125,0.080756453,0.071311393,0.135984543,0.00268203
0.900571948,0.097894273,0.00065373,0.000567637,0.000204118,3.61952E-05,7.20982E-05
0.310047942,0.073510753,0.464645622,0.09677324,0.009701157,0.016625833,0.028695453
0.988529012,0.002691961,0.007071011,0.001453807,3.48481E-05,0.00015726,6.2099E-05
0.550870954,0.009978898,0.181907072,0.182071624,0.063084254,0.000461416,0.011625782
0.248689204,0.743334092,0.006757848,0.001155489,1.7625E-05,4.05901E-05,5.15237E-06
0.102680569,0.482074777,0.094027937,0.006294873,0.301699609,0.003939179,0.009283056
0.081591955,0.617439869,0.167843787,0.053706582,0.066241382,0.011597583,0.001578841
0.048553057,0.430102052,0.358097437,0.042255042,0.051376415,0.016745681,0.052870316
0.14505192,0.565206387,0.111076671,0.158039596,0.00664646,0.000171922,0.013807042
0.970337411,0.015847868,0.01074502,0.001086453,0.000462444,0.000781572,0.000739231
0.175431963,0.218805372,0.147716363,0.072581024,0.044225331,0.158458088,0.182781859
0.32854187,0.190256372,0.138078398,0.117222851,0.021735188,0.111942705,0.092222615
0.740142683,0.087995488,0.02903214,0.033482931,0.100141892,0.00706171,0.002143156
0.018023717,0.760072983,0.164740643,0.027794293,0.029001675,0.000262668,0.000104021
0.088353196,0.479803202,0.01496639,0.011750749,0.247441099,0.06720048,0.090484884
0.952960846,0.012365046,0.022963384,0.003935395,0.001671134,0.002699041,0.003405155
0.61777728,0.350912628,0.021849085,0.007349332,0.001932412,8.62391E-05,9.30239E-05
0.719021843,0.230099136,0.022318782,0.018373628,0.002890975,0.004225769,0.003069867
0.727610745,0.044637762,0.177870957,0.034843151,0.001704262,0.007035306,0.006297817
0.881423143,0.095479782,0.013088497,0.006024851,0.002853872,0.000268691,0.000861164
0.10389681,0.403456293,0.444719049,0.013957313,0.001425223,0.001866461,0.03067885
0.287836167,0.266618883,0.29902938,0.028210614,0.038802964,0.007501212,0.072000779
0.809104279,0.05862306,0.112292861,0.016400512,0.00014428,0.003267008,0.000168
0.741380754,0.122224635,0.063381477,0.005484492,0.050015864,0.003798536,0.013714242
0.474710801,0.217572482,0.031360123,0.196467141,0.058271695,0.01509137,0.006526386
0.001916201,0.048640105,0.327987743,0.344099689,0.123426328,0.09925002,0.054679915
0.530050821,0.416819105,0.015330098,0.004179353,0.005368402,0.009630113,0.018622108
0.699892238,0.222743339,0.010223055,0.003681643,0.054051304,0.003573604,0.005834817
0.771416423,0.091237102,0.032604099,0.076038495,0.014609486,0.010037374,0.004057021
0.471435059,0.25994926,0.048944784,0.155280481,0.016633777,0.032804753,0.014951885
0.828168636,0.007425789,0.117602168,0.034524928,0.000409403,0.000620206,0.01124887
0.070123028,0.819849512,0.102724822,0.006978402,0.000277654,3.92884E-05,7.2937E-06
0.41435985,0.072666173,0.283388869,0.008555974,0.007375505,0.144704155,0.068949474
0.131673893,0.247490573,0.28185942,0.226781502,0.066153229,0.006726934,0.039314449
0.961979119,0.007888052,0.006259727,0.022823733,0.000522835,0.000366816,0.000159719
0.048215507,0.463690264,0.154680128,0.084769126,0.200090656,0.00718366,0.041370659
0.908432918,0.074137069,0.017287278,0.000108006,5.05099E-06,2.5233E-05,4.44524E-06
0.255785205,0.720452888,0.000451755,0.008555616,0.003922578,0.000742927,0.010089031
0.259940893,0.257470056,0.172186214,0.146524533,0.019141875,0.01077602,0.133960408
0.106028276,0.326154531,0.410283156,0.084906054,0.004056929,0.037311336,0.031259717
0.778039466,0.099925709,0.000260403,0.014608845,0.044626669,0.022365226,0.040173681
0.515430821,0.246467551,0.231224896,0.00490692,0.001324927,0.000205668,0.000439218
0.671880294,0.243277943,0.034843938,0.034867633,0.000968739,0.014125313,3.614E-05
0.592576553,0.046627398,0.259917058,0.060675734,0.029698732,0.001198894,0.00930563
0.847295945,0.133212296,0.009915159,0.00237398,0.002754483,0.001253547,0.00319459
0.71419699,0.18151992,0.003037508,0.04350741,0.008421292,0.022610778,0.026706102
0.981935076,0.007900299,0.002701564,0.007069836,0.000361207,5.75912E-06,2.62585E-05
0.881737875,0.042370692,0.007164924,0.061611865,0.006421532,0.000172869,0.000520244
0.902582966,0.016659831,0.011998152,0.048521271,0.014453792,0.003849771,0.001934215
0.243242677,0.111226367,0.500999906,0.042739956,0.01719137,0.021451939,0.063147785
0.780523533,0.093447698,0.031592605,0.004276539,0.047835657,0.02123518,0.021088787
0.811512753,0.090948865,0.014293361,0.064665205,0.017680538,0.000354491,0.000544787
0.056931045,0.896318749,0.046238788,0.000381761,0.00011155,1.76727E-05,4.33884E-07
0.425733817,0.324220975,0.229718724,0.007398611,0.009059762,0.00114854,0.00271957
0.619889612,0.300265295,0.041335889,0.020595599,0.002840004,0.012883837,0.002189764
0.113962096,0.575222099,0.299667297,0.001717683,0.0066925,0.001019888,0.001718436
0.555958861,0.207931409,0.019792369,0.111659361,0.069461017,0.024972768,0.010224215
0.191583381,0.104716222,0.148568954,0.070354725,0.408532398,0.005672271,0.070572049
0.299293186,0.470201717,0.146512918,0.011386269,0.067967525,0.002111726,0.002526659
0.663719513,0.318669286,0.014412985,0.003071711,4.44464E-05,3.53578E-05,4.67012E-05
0.775834745,0.026440632,0.109497484,0.034084684,0.000496823,0.050061272,0.00358436
0.181602124,0.750829171,0.049031234,0.015649507,0.001299992,0.001573004,1.49674E-05
0.402135976,0.418948555,0.096996673,0.032012882,0.01859648,0.008595414,0.02271402
0.668157452,0.228531757,0.046670246,0.056565807,4.38869E-05,2.4407E-05,6.44536E-06
0.615324481,0.035148065,0.001210804,0.122583397,0.213475668,0.001366588,0.010890997
0.755093091,0.130945351,0.022311083,0.01274078,0.002030887,0.001805109,0.0750737
0.94137407,0.018097726,0.027805211,0.000315652,0.004241273,0.00139031,0.006775758
0.482904937,0.10000651,0.224388787,0.0846042,0.02059895,0.060373771,0.027122846
0.582034522,0.149492008,0.103367052,0.131285311,0.013862973,0.015698668,0.004259466
0.013525884,0.887600489,0.055787485,0.033622951,0.008611928,0.000490162,0.000361101
0.012675598,0.754931393,0.082538838,0.111967734,0.017488295,0.013833258,0.006564884
0.196653998,0.023975749,0.022509228,0.579140947,0.006144041,0.011496164,0.160079871
0.093682106,0.274703339,0.295594203,0.200868653,0.053177778,0.034643562,0.04733036
0.156063095,0.17590636,0.622059407,0.034089297,0.009091039,0.000420654,0.002370147
0.846283144,0.031961875,0.110882403,0.000251665,0.003368305,0.003343359,0.003909249
0.437344805,0.13767879,0.249199149,0.093884358,0.050509859,0.01821914,0.013163899
0.378004954,0.032758508,0.106321503,0.230016562,0.115503566,0.087117958,0.050276948
0.70983349,0.21745605,0.003473795,0.026797121,0.039048668,0.002214262,0.001176615
0.548630272,0.086134562,0.073530412,0.057990859,0.16136544,0.048451816,0.023896639
0.775413549,0.16411141,0.039600409,0.015746278,0.002227117,0.001686336,0.001214902
0.331896601,0.25894796,0.226963069,0.025481004,0.111149105,0.014507011,0.031055249
0.05737728,0.01481363,0.788615952,0.067472977,0.053021921,0.015611194,0.003087046
0.275589248,0.599479435,0.039029807,0.072615233,0.000173367,0.010539808,0.002573101
0.009010507,0.155680827,0.077628026,0.43655432,0.307833066,0.008583777,0.004709476
0.128586547,0.643664768,0.118428465,0.077578839,0.028367543,0.000252918,0.00312092
0.110454005,0.203496014,0.552952909,0.095806712,0.010785308,0.011028084,0.015476968
0.651520021,0.017309938,0.316133489,0.011159467,0.002847125,0.000623222,0.000406738
0.490862776,0.295997089,0.131031388,0.035922172,0.014243953,0.010319447,0.021623175
0.676954973,0.295617968,0.023803655,0.002632046,0.000832584,3.37974E-05,0.000124976
0.96596124,0.01877995,0.014342105,0.00036055,0.000519597,1.70249E-05,1.95339E-05
0.273675577,0.173112119,0.543103817,0.005676698,0.001985255,0.001369113,0.001077421
0.276809163,0.504869029,0.140289927,0.047309092,0.029977397,0.000477183,0.000268209
0.676644583,0.169888393,0.114104182,0.020925262,0.003470563,0.007662101,0.007304916
0.597771463,0.15891207,0.05653643,0.101466806,0.073776408,0.010696628,0.000840194
0.467086594,0.438764385,0.091987083,0.00032207,0.000420877,0.000725337,0.000693655
0.816607843,0.045837561,0.075622003,0.004219956,0.049511139,0.006568406,0.001633093
0.077845561,0.319936347,0.588046729,0.001765487,0.004710267,0.007044923,0.000650686
0.447105706,0.001282531,0.484199372,0.01502158,0.021993304,0.023431853,0.006965654
0.096683581,0.753716869,0.132816436,0.005764547,0.010584327,0.000125682,0.000308559
0.901225454,0.083217165,0.007404947,0.004298034,0.000476816,0.001851924,0.001525659
0.626699658,0.106521766,0.237059783,0.02961541,9.19082E-05,8.89802E-06,2.57692E-06
0.278783447,0.586439521,0.072438947,0.026991072,0.004747868,0.015765511,0.014833633
0.990070505,0.001112109,0.001836881,0.002137422,0.004083108,0.000374232,0.000385743
0.332385702,0.027116441,0.311519288,0.047210664,0.164266135,0.078574983,0.038926787
0.601859464,0.370091273,0.027592091,0.000120235,8.79532E-07,0.000153649,0.000182409
0.265770411,0.717733111,0.006979188,0.003896004,0.004509494,6.52139E-05,0.001046577
0.820460558,0.073939613,0.005417116,0.099973837,8.02512E-05,8.6573E-05,4.20522E-05
0.863404163,0.02399839,0.028511829,0.061366712,0.006697846,0.000337772,0.015683287
0.688569778,0.242515391,0.047096069,0.010756275,0.002058553,0.005234223,0.003769712
0.237624364,0.201222962,0.501429889,0.010016746,0.02724911,0.017094872,0.005362057
0.253316154,0.025431734,0.277578111,0.204895025,0.014397602,0.134460873,0.089920501
0.917321304,0.043455572,0.032732898,0.005896224,0.000499553,6.14665E-06,8.83036E-05
0.818362177,0.015102616,0.033579579,0.078009428,0.011273596,0.017714732,0.025957872
0.696549418,0.275194665,0.021789077,0.002351567,0.001062594,0.001585595,0.001467084
0.094003145,0.423740558,0.119742938,0.008562944,0.020037745,0.231166006,0.102746665
0.767114205,0.026036125,0.115970071,0.001934777,0.032572374,0.009362802,0.047009646
0.613835258,0.155175406,0.213056643,0.001962212,0.011284816,0.00395507,0.000730596
0.682926025,0.259766081,0.015510184,0.039881314,0.000416183,0.000505368,0.000994845
0.066875524,0.224843502,0.471002525,0.228661279,0.000626231,0.002795514,0.005195425
0.068590259,0.235118482,0.487355167,0.160510162,0.011175818,0.005244068,0.032006043
0.292460693,0.534427893,0.101243809,0.071758087,4.9091E-06,7.44043E-05,3.02051E-05
0.647078324,0.259227035,0.025655368,0.062012105,0.001908386,0.001865333,0.00225345
0.307850525,0.59591774,0.058512179,0.01293315,0.017939198,0.001725964,0.005121244
0.480906829,0.15528577,0.141722624,0.057175202,0.115803112,0.035884218,0.013222244
0.995679176,0.003263263,0.0004194,0.000394473,6.57735E-05,9.45584E-05,8.33552E-05
0.504725956,0.099941797,0.131255472,0.155530887,0.090288458,0.000624763,0.017632668
0.103609577,0.713006766,0.151157447,0.030713423,0.000113242,0.001218778,0.000180769
0.830564168,0.105905382,0.009659821,0.002468011,0.011389705,0.034177821,0.005835091
0.083053048,0.301403094,0.563203386,0.024791005,0.022387464,0.004959711,0.000202292
0.631136986,0.060687176,0.118047545,0.04370498,0.124075573,0.002042219,0.02030552
0.812243158,0.030159605,0.102757769,0.017735377,0.029995981,0.002419867,0.004688242
0.46715978,0.116687407,0.078871539,0.039082462,0.19012975,0.02277521,0.085293852
0.14643018,0.524514525,0.207845621,0.040703381,0.07151362,0.004844602,0.004148071
0.553243581,0.275543412,0.151088645,0.019057084,0.000882277,6.37396E-05,0.000121261
0.63918509,0.121023448,0.042698158,0.145749602,0.014559439,0.015195282,0.021588981
0.793716293,0.090217605,0.027696104,0.010342019,0.066990068,0.010961818,7.60931E-05
0.321089373,0.321208689,0.356578484,0.000888988,0.000118808,8.2646E-05,3.30114E-05
0.957692568,0.008486916,0.009446302,0.013871944,0.009353115,0.000171039,0.000978117
0.927037558,0.003168984,0.059979889,0.000264626,0.001952035,0.003212905,0.004384001
0.898866036,0.087203946,0.008843148,0.001066275,0.003087666,0.000105284,0.000827645
0.466629241,0.308648999,0.10710271,0.105735686,0.010242949,0.001083907,0.000556508
0.319370173,0.321851575,0.176649877,0.071401851,0.036449301,0.038495158,0.035782065
0.192906592,0.265411709,0.078362205,0.219182765,0.235236352,0.004862473,0.004037904
0.59401211,0.177891137,0.20987385,0.016257185,0.001017145,0.000773054,0.000175518
0.613240978,0.369871541,0.014627956,0.002188342,5.93942E-05,6.42427E-06,5.36358E-06
0.911456426,0.055834032,0.007716339,0.001226329,0.007401805,0.004337267,0.012027802
0.337614331,0.164126126,0.464993502,0.020326842,0.004768641,0.008154232,1.63259E-05
0.282332976,0.332149,0.198749683,0.057289299,0.111655458,0.00252278,0.015300804
0.068371075,0.811530051,0.1173934,0.00129044,0.001259422,2.27066E-05,0.000132906
0.132580356,0.103144664,0.673102156,0.000533656,0.086251001,0.001156642,0.003231526
0.807141212,0.058309045,0.029060887,0.071506383,0.009097539,0.01191993,0.012965004
0.48784938,0.386694803,0.026763428,0.077427754,0.008976925,0.003226554,0.009061156
0.673168592,0.284139233,0.038514392,0.002519561,0.001341623,0.000299423,1.71775E-05
0.239788914,0.286099807,0.159478048,0.14498666,0.13289967,0.029359001,0.0073879
0.341319684,0.07204394,0.17560685,0.160051826,0.243979199,0.003647739,0.003350763
0.158952966,0.723602911,0.090283297,0.013583132,0.002226724,0.003964998,0.007385972
0.21312632,0.48775686,0.017772903,0.271944012,0.004533177,0.003842892,0.001023836
0.267404176,0.429560262,0.225908569,0.058105859,0.004187903,0.01081151,0.004021721
0.221252451,0.064836844,0.394119785,0.184223446,0.002897499,0.124037714,0.008632262
0.038383113,0.243709281,0.166270938,0.373701944,0.001889802,0.149402181,0.02664274
0.609836275,0.327621022,0.038679571,0.014962213,0.003651106,0.003395841,0.001853973
0.299997338,0.266397654,0.372065415,0.026794743,0.005525744,0.005469099,0.023750008
0.544204124,0.076220357,0.053329523,0.014745232,0.045948039,0.238216928,0.027335798
0.774358362,0.12932701,0.014287469,0.043779418,0.013869058,0.023325773,0.00105291
0.660864909,0.086168785,0.193238259,0.027037719,0.020010423,0.006752515,0.005927391
0.624593084,0.268905372,0.020236747,0.017165945,0.047949929,0.00911033,0.012038594
0.36107843,0.593577634,0.020954469,0.010887498,0.011788026,0.001294035,0.000419908
0.952635874,0.027648522,0.004508984,0.01178194,0.003108458,0.000204666,0.000111557
0.504540791,0.113414531,0.20056277,0.07419661,0.007234256,0.04015479,0.059896253
0.804838451,0.113938139,0.002263674,0.05442934,0.015450278,0.004048038,0.00503208
0.221917662,0.416729582,0.242271115,0.037628839,0.034710119,0.018126568,0.028616114
0.960474852,0.026702723,0.001815512,0.003322486,0.000894564,0.004384172,0.00240569
0.180862779,0.004233489,0.588908057,0.12469743,0.020017801,0.018843404,0.062437041
0.92110177,0.006449527,0.046039144,0.020585942,0.005370716,0.000174674,0.000278227
0.3794848,0.45589128,0.030079425,0.031907769,0.086758591,0.015470469,0.000407667
0.948238618,0.038001758,0.009110483,0.004581584,5.66597E-05,9.36467E-07,9.96047E-06
0.688518518,0.067723451,0.01029942,0.193814248,0.023021913,0.014137784,0.002484666
0.944697545,0.03855974,0.01551232,0.000916427,0.000102566,5.41466E-05,0.000157255
0.814388772,0.007767744,0.116635986,0.021228382,0.020442404,0.01275203,0.006784682
0.164507669,0.388321266,0.432954162,0.009342622,0.004845442,1.89441E-05,9.89523E-06
0.45660787,0.395343343,0.125495202,0.016565265,8.06273E-05,0.000722523,0.005185171
0.662765694,0.130689521,0.045585436,0.122631282,0.024698872,0.00106122,0.012567975
0.865188367,0.010268563,0.081669186,0.023185145,0.009446171,0.006924677,0.00331789
0.277157118,0.099690607,0.412348514,0.017680052,0.170857862,0.00326371,0.019002136
0.932454814,0.026570678,0.024507736,0.002776228,0.01236303,0.000553572,0.000773943
0.956030661,0.038526996,0.003594656,0.000810216,6.18709E-05,0.000333548,0.000642052
0.824329265,0.163472844,0.00957653,0.002086927,2.90781E-05,0.000125619,0.000379737
0.525749164,0.331349806,0.096990968,0.035537056,0.003916444,0.004865558,0.001591003
0.910139201,0.055370429,0.017432051,0.004730975,0.010876826,0.001236123,0.000214394
0.395906099,0.53031514,0.047142896,0.01373653,0.004977694,0.001016275,0.006905366
0.319687133,0.096792105,0.021358822,0.31604598,0.233934317,0.002062171,0.010119471
0.957003456,0.003988783,0.015865326,0.022852806,0.00012041,7.17371E-05,9.7481E-05
0.3728174,0.351049428,0.205506155,0.002295786,0.031392506,0.019254688,0.017684037
0.856607926,0.100940538,0.002895026,0.007249336,0.015895938,0.011301044,0.005110193
0.241074319,0.715391037,0.024007487,0.015334568,0.003178321,0.00041572,0.000598548
0.748423237,0.064969434,0.132716485,0.044567637,0.006582612,0.000869837,0.001870758
0.157230104,0.453968327,0.143911801,0.117842919,0.035439456,0.048706601,0.042900791
0.181233282,0.309069133,0.148667195,0.265512384,0.018200073,0.023112298,0.054205635
0.343826184,0.389158226,0.152901154,0.02717916,0.010197882,0.068218975,0.008518418
0.612825732,0.076553116,0.008804114,0.185490173,0.098380731,0.000601468,0.017344667
0.107493979,0.58361558,0.114264983,0.105817189,0.026929422,0.048314678,0.013564169
0.029223056,0.5751579,0.291418633,0.050747924,0.004851913,0.029930386,0.018670187
0.353869494,0.128046162,0.006110132,0.431940646,0.073449983,0.003465883,0.003117701
0.130248817,0.786937658,0.021411068,0.02257376,0.002338342,0.00389616,0.032594195
0.301164853,0.142237747,0.126944891,0.296475793,0.131790363,0.001152569,0.000233786
0.107019557,0.131986349,0.629975603,0.051928231,0.01053317,0.040494303,0.028062788
0.379146504,0.163633166,0.268118164,0.004349125,0.100030257,0.074055507,0.010667276
0.166111426,0.172623213,0.429112209,0.213045905,0.002355299,0.011620284,0.005131663
0.298010097,0.232780455,0.449377871,0.013672997,0.005477729,0.000321072,0.000359777
0.919138569,0.077081946,0.000391029,0.002148969,0.000209857,0.000147799,0.000881832
0.155026664,0.169002124,0.591040609,0.031343556,0.005297239,0.00347898,0.044810828
0.077527159,0.449945726,0.235817018,0.016663074,0.210159097,0.003622449,0.006265477
0.310477551,0.322033777,0.155042337,0.152105759,0.018740146,0.022398535,0.019201894
0.478872634,0.464894506,0.051386693,0.004808433,3.95231E-06,5.2172E-06,2.85652E-05
0.06853493,0.677401448,0.089254099,0.051764348,0.027594826,0.005778716,0.079671633
0.044177757,0.80223407,0.081394455,0.007079076,0.018353881,0.011485859,0.035274902
0.646150485,0.311317836,0.034718031,0.000505691,0.006297278,0.000380912,0.000629766
0.40749915,0.360269569,0.101588247,0.047499847,0.05442796,0.016802706,0.011912521
0.879419899,0.011195286,0.086798629,0.010966275,0.010125505,0.0009513,0.000543106
0.946776378,0.000820397,0.000292134,0.032038388,0.010642713,0.005662293,0.003767697
0.881073991,0.074816186,0.018601887,0.021763914,0.002334386,0.00087587,0.000533766
0.286492038,0.606919331,0.097664592,0.007930633,0.000912738,6.64258E-05,1.42429E-05
0.654459298,0.010279383,0.209173968,0.023378664,0.087570072,0.013378458,0.001760156
0.976802758,0.021173244,0.000596596,0.001070394,8.95604E-05,0.000159387,0.000108061
0.708562335,0.100448085,0.059121425,0.02449434,0.070880315,0.010916514,0.025576986
0.726495985,0.016751451,0.207241307,0.006386263,0.000389639,0.001620778,0.041114578
0.077809835,0.369327639,0.187812999,0.084529853,0.114513062,0.084405655,0.081600957
0.039208792,0.579722104,0.148942681,0.101450704,0.086943772,0.006954679,0.036777267
0.966046677,0.002711785,0.025278652,0.005257418,0.000112482,0.000377831,0.000215155
0.312468739,0.643468418,0.011000385,0.01629289,0.011447469,0.005212029,0.00011007
0.621760671,0.302961017,0.055151627,0.011157066,0.002464181,0.004800242,0.001705196
0.794321687,0.060327052,0.102462575,0.01969689,0.019801825,0.002165442,0.001224528
0.555277273,0.440072688,0.000879526,0.003381953,0.000140734,0.000192229,5.55962E-05
0.542377081,0.370225461,0.014891377,0.028562914,0.03615752,0.000595948,0.0071897
0.354266472,0.059913802,0.1587996,0.311913545,0.033080142,0.041335289,0.040691148
0.539761616,0.202498645,0.04444377,0.076361161,0.038752336,0.095737146,0.002445324
0.260059711,0.384819381,0.035524523,0.177374519,0.11906998,0.001588947,0.021562938
0.007643148,0.189396957,0.169344323,0.451682415,0.079201592,0.076684132,0.026047434
0.111666195,0.175212299,0.173401614,0.277221088,0.188229391,0.015980505,0.058288908
0.429270966,0.469154386,0.053006298,0.005290265,0.023030938,0.018701373,0.001545775
0.983293191,0.005158459,0.003889167,0.001909493,0.005554654,9.17938E-05,0.000103243
0.618626419,0.045628648,0.104729328,0.040489857,0.020972143,0.166906474,0.002647132
0.904190532,0.064952483,0.004982324,0.002195463,0.023166151,1.10547E-06,0.000511941
0.982921517,0.015996965,0.000351934,0.000452544,0.000273715,1.36555E-06,1.95926E-06
0.875335413,0.06404834,0.031726978,0.007464473,0.01892517,6.93737E-05,0.002430253
0.123517566,0.856377409,0.009824118,0.009479246,0.000136268,5.63129E-05,0.000609081
0.946028872,0.013047284,0.030082787,0.006178114,0.000791876,0.003854585,1.6482E-05
0.829551132,0.149193006,0.012721284,0.001722848,0.005029414,0.001223376,0.00055894
0.604777649,0.148852871,0.158514683,0.052611907,0.014227794,0.011563462,0.009451634
0.471294019,0.106379891,0.086506228,0.310250195,0.020701846,0.003886001,0.000981821
0.602230979,0.388625345,0.008321475,0.000107173,0.000690505,9.12186E-06,1.54002E-05
0.938375112,0.030300133,0.018966649,0.00470795,0.002628927,0.002159159,0.002862071
0.856482086,0.02463764,0.019110734,0.088317092,0.006135703,0.004495386,0.00082136
0.229094878,0.367148839,0.390018403,0.003629449,0.00924163,0.000156079,0.000710723
0.657307915,0.330172702,0.005613477,0.001777549,0.000808178,0.003432943,0.000887235
0.431189758,0.262727381,0.048364529,0.092686317,0.126201504,0.022175752,0.016654759
0.13783619,0.334436265,0.150789203,0.333003418,0.040737441,0.000533198,0.002664285
0.301128695,0.689490347,0.005410953,0.00175802,0.000729565,0.000309379,0.00117304
