C1,C2,C3,C4,C5,C6,C7,C8,C9
0.038986757,0.01230779,0.12833265,0.040935482,0.003196912,0.081600787,0.009340966,0.003649942,0.681648714
0.275702332,0.13516317,0.088997282,0.219623328,0.009705793,0.099184035,0.026699438,0.021885036,0.123039586
0.382371238,0.39400009,0.061523248,0.043445986,0.005256694,0.030225027,0.011447703,0.021664066,0.050065948
0.603404013,0.038440339,0.177877508,0.034660279,0.003132037,0.031210374,0.00768152,0.006774503,0.096819427
0.01856298,0.017681533,0.018270553,0.035418833,0.74019615,0.034592694,0.097269865,0.014798823,0.02320857
0.044372787,0.016010626,0.077109392,0.109439578,0.004697373,0.325501836,0.016451155,0.004821793,0.401595459
0.039097906,0.015807154,0.063650607,0.125039003,0.005437799,0.487746546,0.02018478,0.005038049,0.237998156
0.749723765,0.055047959,0.078549313,0.027166116,0.002853466,0.022083535,0.006661074,0.007636671,0.050278103
0.309813451,0.336246632,0.066864952,0.103152038,0.008000408,0.055232538,0.019490518,0.027279317,0.073920148
0.477326593,0.052157604,0.246727334,0.043660959,0.004503391,0.040134959,0.010809932,0.009915661,0.114763567
0.15237659,0.40133516,0.073482686,0.078376111,0.016853517,0.05514101,0.031004892,0.123098536,0.068331498
0.02826195,0.009455131,0.077713938,0.042362843,0.002774761,0.111094399,0.008878162,0.002895583,0.716563233
0.203570608,0.315358176,0.066626879,0.175839335,0.011996582,0.07569285,0.030476948,0.038809881,0.081628742
0.040659699,0.021265374,0.054787592,0.164520035,0.011186519,0.529861615,0.043825913,0.008093243,0.125800009
0.035887796,0.013757838,0.069854871,0.089224455,0.004730782,0.419803805,0.016636887,0.004439186,0.34566438
0.012836678,0.005935622,0.02029102,0.050838392,0.002778611,0.833015737,0.011492488,0.002116217,0.060695235
0.021174408,0.006766995,0.06033761,0.02794276,0.001817536,0.063681623,0.005667253,0.001988633,0.810623182
0.022398255,0.006719886,0.057218935,0.029003759,0.001647117,0.057592307,0.005186441,0.001900081,0.818333219
0.092540164,0.017593134,0.328215057,0.040285267,0.002783306,0.048319886,0.00771117,0.0041711,0.458380916
0.012449667,0.006410599,0.017240998,0.062854609,0.003551133,0.83561652,0.016006846,0.002422908,0.043446719
0.022600379,0.00625434,0.115836803,0.017978838,0.001435248,0.03135643,0.004088268,0.001767551,0.798682143
0.015907352,0.007026768,0.024461515,0.066560994,0.002844192,0.788102887,0.011327922,0.002371954,0.081396416
0.02500199,0.006080397,0.839611625,0.010886871,0.001160888,0.015154549,0.002990371,0.001661512,0.097451798
0.041496032,0.01515112,0.118570606,0.062614796,0.005157098,0.183734802,0.016513795,0.004940721,0.55182103
0.24077398,0.077390097,0.11745414,0.214119212,0.008774382,0.120976952,0.025353891,0.01597266,0.179184687
0.007965071,0.006145642,0.008601939,0.026536248,0.018630447,0.031192637,0.88415363,0.003527784,0.013246604
0.039934236,0.038815058,0.039683473,0.063957182,0.539450642,0.063401934,0.131553739,0.035743331,0.047460405
0.034990706,0.018108064,0.050274102,0.129897672,0.010073075,0.590252753,0.04028448,0.006947902,0.119171247
0.028051204,0.01915721,0.021385646,0.7592424,0.006492594,0.092391928,0.027987313,0.006623349,0.038668356
0.247541001,0.05278595,0.405838661,0.051692378,0.006358444,0.053717627,0.014963488,0.01255124,0.154551211
0.017873501,0.0145401,0.019142062,0.04680656,0.088194374,0.052258974,0.72464733,0.00930027,0.027236829
0.062302947,0.019044328,0.292885652,0.047006947,0.004659553,0.079804301,0.012612931,0.005688021,0.475995319
0.05437449,0.015646093,0.708249714,0.024939984,0.003302093,0.034933308,0.008163004,0.004599351,0.145791965
0.04245817,0.01639791,0.075617172,0.110484763,0.005471714,0.409824267,0.019779567,0.005212195,0.314754244
0.035756096,0.010969299,0.152587344,0.034436906,0.002886945,0.067167906,0.008566679,0.003273301,0.684355524
0.038752389,0.010207221,0.291143595,0.025911248,0.002236025,0.041462698,0.006288072,0.002846818,0.581151934
0.041215069,0.010444556,0.481586531,0.023428478,0.002161443,0.035510661,0.005898749,0.002858872,0.396895642
0.409275764,0.05366035,0.220847124,0.063564437,0.005157239,0.05666469,0.012967048,0.010397569,0.167465779
0.475590969,0.051742297,0.22600202,0.049248704,0.004521742,0.043938082,0.011150075,0.009555634,0.128250477
0.072238563,0.024736451,0.100708879,0.177083953,0.006103087,0.245719808,0.020780601,0.007014697,0.345613961
0.076169227,0.014964397,0.591758701,0.028301019,0.002430429,0.035053743,0.006486418,0.003717954,0.241118113
0.03133301,0.014715032,0.031670428,0.518859013,0.004509742,0.294415896,0.01799463,0.004523917,0.081978333
0.056710808,0.045259704,0.05285071,0.22260665,0.050927789,0.172621511,0.293861883,0.024527888,0.080633058
0.020152712,0.017288117,0.019276868,0.069757593,0.0485865,0.06043666,0.7253266,0.010578471,0.028596479
0.068344628,0.025279792,0.171988238,0.082796291,0.007666022,0.17093322,0.022064088,0.008093883,0.442833838
0.028449299,0.01355079,0.03978577,0.129559789,0.006163727,0.647088492,0.026752851,0.004846084,0.103803199
0.107876674,0.196845492,0.066546596,0.134574536,0.04556426,0.085914638,0.077024216,0.209314445,0.076339143
0.033420818,0.008906704,0.222802652,0.023697531,0.001983239,0.038881459,0.005633784,0.002492528,0.662181285
0.021752682,0.005634485,0.079016995,0.01808274,0.001206661,0.029407464,0.003573977,0.001530722,0.839794274
0.050277907,0.014892203,0.437666435,0.033043614,0.003594552,0.055208045,0.009559729,0.004433211,0.391324304
0.030126338,0.021254152,0.034348804,0.112613033,0.036647419,0.156359606,0.541346072,0.010983629,0.056320947
0.03214188,0.013494678,0.055809266,0.098737631,0.005317804,0.575998736,0.020301596,0.004560867,0.193637542
0.048355275,0.011463752,0.812599642,0.015874345,0.001935462,0.019743557,0.00472803,0.003069672,0.082230265
0.007166421,0.003450128,0.010265223,0.035406013,0.001629598,0.904729617,0.007041996,0.00122892,0.029082084
0.1849896,0.042124879,0.406281707,0.0595138,0.006254402,0.065381011,0.01566968,0.010738461,0.20904646
0.075239432,0.022832833,0.641776502,0.033081063,0.004787732,0.044941774,0.011480857,0.00682989,0.159029917
0.126106073,0.713486799,0.03497565,0.031977742,0.004675358,0.021722251,0.00968552,0.026399285,0.030971322
0.588832503,0.143571754,0.079449193,0.052444033,0.005031709,0.036647338,0.011822484,0.014806651,0.067394336
0.009605972,0.004396975,0.014737402,0.039867826,0.001941019,0.873927614,0.007902444,0.00153492,0.046085829
0.842697838,0.021875132,0.060790804,0.016142367,0.001446371,0.013433014,0.003525316,0.003376632,0.036712526
0.52732481,0.211440761,0.083486493,0.044861949,0.005527733,0.033861836,0.012162822,0.019411094,0.061922502
0.617111679,0.077335306,0.12139546,0.042838287,0.004432809,0.034966494,0.010372184,0.011142012,0.080405767
0.045664482,0.016695002,0.123623643,0.071341108,0.005671964,0.201021251,0.018365566,0.005451908,0.512165076
0.033182624,0.013023279,0.054631289,0.10772496,0.004284211,0.52175705,0.015619742,0.004077358,0.245699488
0.090592818,0.562365894,0.039003968,0.050531296,0.010480669,0.033170442,0.019421723,0.155921184,0.038512006
0.650280062,0.038984331,0.119899041,0.041566998,0.003043584,0.033950714,0.00777995,0.00647382,0.098021499
0.148284582,0.285988948,0.06444976,0.203132193,0.018693858,0.087889844,0.04508309,0.065692277,0.080785449
0.717396062,0.038456206,0.092234674,0.035706629,0.002737868,0.027973715,0.006913847,0.006135014,0.072445985
0.032010659,0.006336872,0.877185865,0.009330346,0.000979551,0.011378328,0.002476139,0.00157692,0.05872532
0.044132027,0.012468225,0.52352864,0.027160082,0.002889377,0.043750327,0.007753436,0.003642087,0.334675801
0.038048731,0.010009415,0.610817474,0.020897061,0.002118387,0.031802531,0.005628133,0.002798179,0.277880089
0.623170563,0.148913368,0.077647293,0.037360912,0.004448926,0.028624119,0.00987624,0.014890177,0.055068402
0.159864116,0.334406201,0.079453044,0.080680966,0.018348586,0.058461317,0.033315561,0.163043654,0.072426556
0.336646241,0.040997163,0.400104581,0.037768632,0.004058936,0.037551495,0.009744484,0.008305063,0.124823405
0.221561262,0.532579717,0.060749486,0.047007102,0.006851158,0.033547453,0.014225759,0.032324354,0.051153709
0.103327375,0.023593289,0.670935487,0.028125604,0.003465572,0.032832774,0.008233515,0.005883935,0.123602449
0.877835679,0.030023773,0.034814397,0.014165663,0.001367511,0.010831131,0.003233711,0.003725948,0.024002187
0.025100976,0.022698522,0.024560728,0.062647448,0.299199432,0.059663822,0.455950182,0.016466916,0.033711974
0.092448002,0.030362503,0.116318195,0.184733134,0.006735206,0.207573579,0.021924321,0.008390986,0.331514073
0.11106585,0.030427293,0.149165322,0.126564785,0.005715729,0.14017775,0.017603549,0.007781435,0.411498287
0.081732757,0.018716466,0.642471004,0.029559892,0.003142649,0.036995445,0.007857563,0.00490618,0.174618044
0.155354062,0.046761934,0.109281992,0.267134741,0.007059555,0.150731015,0.022219702,0.010598322,0.230858677
0.077357762,0.080114165,0.074070385,0.102404641,0.25233871,0.09804902,0.145717856,0.087340485,0.082606975
0.699761313,0.077668172,0.086552327,0.032009959,0.003604405,0.025937185,0.008241353,0.010379941,0.055845345
0.101821885,0.110499048,0.092018124,0.11858042,0.123310488,0.107739696,0.118006941,0.129654525,0.098368873
0.100492556,0.023876677,0.669279596,0.028753321,0.003635601,0.034001534,0.008693717,0.006072001,0.125194997
0.077520972,0.021090268,0.26139385,0.056433753,0.004520908,0.083731079,0.012809342,0.005936904,0.476562925
0.04656111,0.012952005,0.71550619,0.022010699,0.002705095,0.031715895,0.006762388,0.003734314,0.158052304
0.518561804,0.079079677,0.158084783,0.055040609,0.005474499,0.046677375,0.012845397,0.013085416,0.111150441
0.544319397,0.101526479,0.083305913,0.08899372,0.005359398,0.053921105,0.013926355,0.013020386,0.095627247
0.609705718,0.119693503,0.095466408,0.043720507,0.004963639,0.033592196,0.011234761,0.015352386,0.066270883
0.049960746,0.023637371,0.068289294,0.174943181,0.009574706,0.460039427,0.034868248,0.008326282,0.170360746
0.044795768,0.017013139,0.103127869,0.083473072,0.005928951,0.276254915,0.020104447,0.005533378,0.443768461
0.039919827,0.010042184,0.638664826,0.020679741,0.002038037,0.030286643,0.005460561,0.002756348,0.250151833
0.315345887,0.29984179,0.106640344,0.070887986,0.010096821,0.053406592,0.021328338,0.035683158,0.086769084
0.043215755,0.01107238,0.328483975,0.027121918,0.002327701,0.041689577,0.006491019,0.003025316,0.536572359
0.050103606,0.024221,0.058474151,0.255224931,0.008612754,0.418460467,0.031427901,0.008055335,0.145419855
0.066205916,0.05392666,0.067146922,0.175538904,0.089391848,0.179981124,0.238235015,0.031859007,0.097714605
0.911613066,0.015676858,0.030779671,0.009554714,0.000892187,0.007726524,0.00213835,0.002224772,0.019393858
0.073254816,0.022132391,0.109231966,0.112096666,0.004607243,0.152453679,0.014450538,0.005734667,0.506038035
0.027002815,0.007775705,0.101653196,0.025885994,0.001879762,0.047449159,0.005645302,0.002225438,0.780482631
0.050380825,0.851790959,0.01720575,0.018863326,0.003094685,0.012436366,0.006115553,0.023963065,0.01614947
0.087885431,0.651390551,0.035400333,0.043336665,0.008301718,0.028594969,0.01572294,0.094955267,0.034412126
0.065696745,0.052480904,0.054677753,0.370057269,0.03170355,0.182741507,0.131623182,0.024460249,0.086558842
0.064975873,0.017053362,0.738625902,0.022804981,0.003018993,0.029087049,0.007259279,0.004682083,0.112492479
0.073458309,0.016139003,0.732445707,0.022106265,0.002487203,0.026498908,0.006123806,0.004016705,0.116724094
0.08142621,0.777599197,0.027479029,0.026443686,0.004443027,0.018089571,0.008775817,0.031146851,0.024596613
0.046043889,0.012995134,0.449399937,0.029616863,0.003028089,0.048361744,0.008251933,0.003782973,0.398519439
0.338384759,0.042634555,0.351721596,0.044172349,0.004359872,0.044491262,0.010670899,0.008625376,0.154939331
0.211649029,0.029857337,0.543957769,0.032015922,0.003374796,0.033882569,0.008198993,0.006402137,0.130661449
0.164498851,0.612319159,0.044555737,0.050626125,0.006381529,0.032010948,0.013883028,0.03267247,0.043052153
0.016501364,0.007775529,0.025359178,0.068134647,0.003793491,0.788877332,0.01617536,0.002828216,0.070554884
0.017421194,0.035424271,0.010924979,0.015376138,0.006630606,0.011191702,0.009392612,0.882382014,0.011256485
0.03889195,0.010532174,0.29631323,0.026790094,0.002378314,0.043754943,0.006652145,0.002981112,0.571706038
0.501797756,0.037952873,0.243733348,0.038976616,0.003442513,0.036168274,0.00858706,0.00708736,0.122254199
0.881153534,0.027170714,0.035505882,0.013450589,0.001305353,0.010590569,0.003090059,0.003469777,0.024263525
0.478896926,0.299101043,0.060862621,0.045340096,0.004876702,0.030465407,0.010959051,0.018373214,0.051124939
0.09242313,0.268979806,0.049641688,0.059103123,0.017239435,0.042296227,0.02838432,0.393951016,0.047981256
0.010762786,0.004964513,0.016821209,0.044096552,0.002294331,0.859059588,0.009521409,0.001762953,0.050716657
0.459869554,0.198184596,0.109626606,0.059097099,0.00735611,0.044598074,0.016069697,0.024334577,0.080863687
0.038580796,0.010601496,0.710565663,0.019799702,0.002271627,0.029536226,0.005849179,0.003034815,0.179760495
0.038270454,0.015177035,0.078572938,0.08921569,0.005655504,0.41596119,0.020108258,0.005035821,0.33200311
0.823258722,0.030640395,0.049809908,0.024713596,0.001824703,0.018107154,0.004631995,0.004284832,0.042728694
0.089186814,0.026357519,0.399280063,0.050981375,0.005551977,0.073798681,0.014156837,0.007482154,0.333204581
0.120121413,0.025921194,0.561981796,0.036800002,0.003853633,0.043532184,0.009491192,0.006317301,0.191981286
0.042852897,0.012163336,0.322255329,0.030452582,0.002882462,0.051378308,0.008049145,0.003525537,0.526440404
0.051453394,0.01641344,0.091634485,0.094948687,0.004058208,0.178814146,0.013494941,0.004626392,0.544556307
0.011324368,0.006924458,0.009402368,0.879526718,0.002417214,0.058466314,0.010773803,0.002326121,0.018838635
0.019073846,0.004756121,0.868380689,0.008658263,0.000935228,0.012298282,0.002411677,0.001313082,0.082172813
0.099253297,0.027382514,0.571476557,0.039022571,0.005106621,0.051139446,0.012461156,0.007723746,0.186434092
0.062460307,0.018903791,0.19241894,0.054977317,0.004425322,0.092565087,0.012442791,0.005430712,0.556375734
0.11867542,0.040877729,0.144153481,0.156451984,0.008380873,0.176763645,0.02443396,0.011103495,0.319159414
0.28055186,0.058907059,0.32114878,0.063834747,0.006962663,0.063671132,0.016852866,0.013714609,0.174356283
0.039364384,0.024797476,0.045510397,0.220855892,0.021740829,0.389205612,0.161172605,0.010824686,0.086528118
0.092155549,0.019176858,0.717189929,0.023504187,0.002773021,0.027277098,0.006711486,0.004777651,0.106434221
0.031254526,0.012773407,0.047513886,0.120841196,0.004342015,0.581905786,0.015938366,0.004075366,0.181355452
0.121701166,0.024184589,0.632511171,0.030798331,0.003437344,0.035268322,0.008432942,0.00596585,0.137700284
0.019668353,0.005471236,0.093245615,0.016173686,0.001255071,0.028308401,0.003630839,0.001528949,0.83071785
0.019785704,0.00956637,0.029710749,0.080647684,0.004853578,0.75277427,0.020264793,0.003559842,0.07883701
0.045175047,0.013523551,0.318241093,0.034038013,0.003421943,0.060327495,0.009538232,0.004046933,0.511687692
0.022377598,0.01950638,0.022929473,0.053196369,0.34681988,0.054709845,0.435337493,0.013837897,0.031285064
0.058348441,0.037849557,0.061128,0.284612619,0.023054073,0.315043364,0.091442557,0.0156072,0.112914189
0.034218542,0.020640263,0.041811577,0.187058252,0.017373608,0.489549001,0.117026216,0.008858909,0.083463631
0.010960852,0.005166573,0.016457874,0.047136806,0.002391313,0.857586271,0.009888216,0.001828483,0.048583613
0.074324489,0.020037392,0.119726454,0.092808275,0.004006447,0.120224069,0.012596977,0.005177786,0.551098112
0.745325697,0.041217736,0.067079976,0.039700053,0.002602477,0.027551711,0.006713364,0.005924311,0.063884675
0.568704856,0.163140511,0.080641234,0.050750727,0.005298523,0.03646073,0.012221024,0.016598981,0.066183415
0.01618478,0.004515807,0.077995069,0.013885762,0.001067187,0.025069804,0.003123213,0.001287726,0.856870652
0.042261375,0.016250087,0.102162198,0.078033292,0.005939628,0.284887214,0.019979962,0.005399514,0.44508673
0.048257616,0.019389034,0.071654979,0.159030496,0.006372589,0.433856582,0.023708318,0.006207398,0.231522988
0.066702899,0.01916748,0.225743457,0.051372596,0.004246179,0.082076804,0.011785324,0.005419522,0.53348574
0.012495183,0.003077799,0.928875546,0.005158105,0.000582771,0.007064871,0.001477285,0.000842703,0.040425737
0.030100298,0.075596008,0.017062434,0.022345195,0.00739256,0.015935976,0.011535386,0.802962717,0.017069426
0.10382455,0.029498254,0.29316163,0.064892458,0.005781172,0.088368123,0.015250189,0.007941833,0.39128179
0.070901143,0.069049981,0.055333819,0.284466533,0.052002003,0.148112501,0.202421571,0.036704108,0.08100834
0.192415484,0.105241578,0.13828185,0.173231322,0.017578339,0.133154768,0.044515566,0.032604831,0.162976262
0.030622282,0.021483541,0.035521436,0.112954405,0.038386927,0.16842057,0.522719419,0.011071634,0.058819785
0.084947321,0.022851616,0.132182393,0.100307673,0.004453087,0.124145796,0.013912763,0.005850975,0.511348377
0.061465621,0.017490574,0.200445063,0.048341201,0.003891978,0.079597529,0.010987384,0.004924159,0.572856491
