C1,C2,C3,C4,C5,C6,C7,C8
0.038074434,0.114856489,0.014643986,0.008290603,0.033158669,0.004487442,0.067875986,0.71861239
0.608766563,0.27699842,0.011455918,0.003644694,0.042876741,0.003102068,0.01266708,0.040488516
0.039440146,0.065065292,0.028052103,0.107793568,0.037453161,0.014563603,0.556849554,0.150782573
0.084475262,0.095594357,0.152236471,0.095993931,0.115314447,0.211980256,0.13440028,0.110004997
0.070472111,0.11251827,0.09812564,0.051142296,0.10795927,0.036628566,0.319281928,0.203871919
0.085267295,0.22152414,0.04155375,0.015847262,0.098284533,0.010943125,0.104943564,0.421636332
0.056660616,0.87698173,0.004558372,0.001766783,0.015301483,0.001264288,0.007516865,0.035949863
0.089472413,0.409039763,0.01722945,0.009201011,0.045824173,0.00522808,0.048462921,0.375542189
0.053090598,0.051799689,0.500368012,0.018042044,0.119915645,0.17121604,0.039567044,0.046000928
0.02548942,0.036464814,0.020357106,0.667895263,0.024482827,0.01308837,0.148485089,0.063737111
0.075037152,0.156633855,0.054742103,0.025215227,0.096254166,0.01581602,0.205563372,0.370738106
0.877685157,0.057877351,0.007116624,0.001596621,0.035168128,0.001712809,0.005174188,0.013669122
0.045018315,0.105107131,0.018640715,0.02005957,0.034837448,0.006954298,0.184532755,0.584849769
0.012203504,0.021123137,0.0093317,0.025686255,0.012397473,0.004509115,0.858107892,0.056640924
0.841329174,0.073818232,0.010270028,0.002597975,0.041417167,0.002670711,0.007907406,0.019989307
0.126714435,0.070632783,0.060797159,0.005179329,0.680619086,0.008763749,0.015606424,0.031687035
0.020250256,0.034835247,0.014473093,0.041205666,0.019924378,0.00699987,0.769172453,0.093139037
0.096601939,0.149722877,0.165024867,0.025421877,0.230570884,0.032051481,0.121442769,0.179163305
0.054160605,0.051085474,0.575118865,0.00977256,0.211509228,0.032065595,0.027205699,0.039081973
0.028130317,0.036548464,0.024227077,0.722167953,0.027144089,0.018582605,0.089825535,0.05337396
0.051483595,0.096432161,0.031436226,0.04324234,0.048224998,0.013404001,0.442040697,0.273735982
0.033273478,0.08838381,0.015441823,0.010195404,0.031073179,0.00495992,0.104684382,0.711988004
0.092242347,0.118313995,0.224500438,0.015512397,0.365317143,0.025573817,0.058937445,0.099602418
0.03970756,0.035650989,0.713604662,0.008615403,0.112953266,0.041185153,0.020564864,0.027718103
0.119539717,0.171950856,0.082251953,0.010095177,0.459313257,0.012732365,0.042304199,0.101812475
0.062776943,0.061848852,0.482336712,0.019687897,0.147234129,0.12556852,0.045929866,0.054617082
0.019212422,0.017957798,0.85280084,0.004119044,0.062764857,0.01838524,0.010548343,0.014211457
0.082367573,0.088422396,0.134186403,0.113107166,0.102571331,0.270315269,0.112366282,0.096663579
0.121045822,0.202674242,0.093687497,0.013704333,0.338208611,0.015863144,0.062926081,0.151890271
0.044983497,0.044659975,0.346400407,0.018464597,0.092533755,0.374696665,0.037129415,0.04113169
0.467068559,0.39125809,0.013634571,0.004453962,0.050519446,0.003711389,0.015993915,0.053360068
0.491030679,0.161644485,0.031681621,0.005261239,0.241656569,0.006327082,0.017586397,0.044811929
0.03227611,0.04714897,0.027854158,0.512508086,0.032683024,0.017610526,0.243580608,0.086338518
0.091932036,0.062642478,0.116624574,0.006466371,0.655912025,0.013594969,0.018760673,0.034066874
0.036964711,0.069608731,0.019776334,0.045544591,0.030954449,0.008861584,0.556259629,0.23202997
0.602351059,0.217418992,0.016904322,0.003565068,0.104908222,0.003720636,0.012835289,0.038296412
0.048853376,0.048203016,0.19541085,0.023264591,0.086369985,0.510683176,0.042057098,0.045157908
0.071003847,0.06454184,0.091693981,0.005924241,0.698860502,0.010705498,0.019625719,0.037644372
0.095089695,0.470263237,0.016157657,0.008583002,0.044109328,0.004947542,0.04347515,0.31737439
0.219763093,0.189512974,0.040885209,0.006013243,0.454299596,0.007286522,0.022392601,0.059846763
0.211080194,0.337656087,0.044110147,0.008513101,0.24798497,0.008793445,0.034590238,0.107271819
0.074629891,0.079996186,0.136558723,0.093602305,0.097110172,0.331406583,0.099871373,0.086824768
0.212011495,0.311575205,0.04457137,0.007954404,0.285846408,0.008768895,0.032308777,0.096963446
0.0662352,0.076338471,0.41654706,0.012644516,0.291846353,0.029060377,0.042997222,0.064330802
0.718136375,0.181929124,0.010487795,0.002857949,0.044226339,0.002663447,0.009846011,0.029852959
0.054305215,0.053092933,0.159869649,0.030804828,0.084154753,0.519792795,0.047838403,0.050141425
0.442383457,0.147105581,0.051192487,0.008105997,0.263236682,0.010706467,0.023917872,0.053351456
0.079129117,0.137361405,0.099534311,0.036130265,0.129479004,0.028407963,0.240379643,0.249578293
0.428528213,0.203035734,0.045824304,0.009136188,0.203193735,0.010814366,0.029433656,0.070033803
0.237766077,0.621541238,0.01182558,0.004187487,0.043031986,0.003249891,0.016207504,0.062190237
0.094563128,0.220006912,0.032908826,0.023517138,0.066497754,0.011517935,0.130473864,0.420514443
0.104809281,0.135126213,0.154788642,0.060139361,0.151395392,0.064786463,0.165966279,0.16298837
0.375574848,0.281343776,0.042359191,0.01120646,0.145214367,0.01120779,0.037232752,0.095860815
0.062751593,0.13310907,0.040755424,0.026787927,0.068094926,0.013692362,0.262012073,0.392796625
0.153234176,0.205142617,0.056518074,0.007976958,0.448014315,0.009544771,0.032688433,0.086880657
0.050344014,0.123101993,0.016959529,0.01895772,0.03306249,0.006487025,0.135767999,0.61531923
0.423742731,0.188033564,0.053547983,0.010017885,0.212952584,0.012371348,0.030452175,0.06888173
0.054224985,0.059551299,0.451569258,0.025224671,0.117617647,0.174886704,0.05702218,0.059903255
0.071253016,0.819244291,0.006702685,0.002846754,0.021295998,0.001920341,0.012388878,0.064348037
0.842074167,0.066574876,0.010452047,0.002244132,0.051440089,0.002494485,0.007021106,0.017699099
0.412829757,0.443311251,0.013545461,0.004274212,0.052746775,0.003559654,0.015689325,0.054043565
0.085675313,0.064187308,0.244874897,0.008307605,0.514284181,0.020769177,0.023046922,0.038854598
0.113175277,0.160433775,0.107400155,0.012464386,0.422357613,0.016482397,0.053380472,0.114305925
0.034220274,0.085856584,0.012729555,0.013484728,0.024637916,0.004732547,0.121450561,0.702887835
0.118236487,0.540450213,0.023451197,0.007486164,0.083031824,0.005833019,0.036700021,0.184811075
0.093017756,0.094441624,0.148019166,0.090266831,0.113981686,0.263757469,0.100616011,0.095899458
0.092586678,0.095691944,0.144411967,0.093471325,0.11444326,0.252859585,0.107112449,0.099422792
0.046270326,0.06320765,0.043579978,0.455627494,0.04809302,0.031287349,0.210916822,0.10101736
0.254842346,0.379733577,0.037888436,0.013560563,0.10773443,0.01083661,0.04935258,0.146051458
0.019516708,0.039547099,0.011540179,0.016873791,0.018285948,0.004710528,0.71315676,0.176368987
0.094854159,0.713537365,0.010487349,0.004943175,0.030922947,0.003127625,0.021855915,0.120271464
0.129747723,0.391138946,0.027835491,0.013665206,0.071031546,0.00857444,0.065375903,0.292630745
0.011639592,0.0119659,0.046460476,0.006872739,0.020126563,0.879291558,0.011803544,0.011839627
0.150363696,0.166852038,0.104396776,0.07902671,0.133812809,0.058389855,0.140940793,0.166217323
0.084539247,0.078841026,0.134935829,0.008112068,0.602604401,0.015300207,0.026782397,0.048884825
0.590001337,0.12969704,0.034539123,0.006238857,0.170343625,0.007727947,0.018644968,0.042807103
0.368277649,0.13652044,0.057283926,0.00794318,0.343747295,0.011141664,0.02354869,0.051537156
0.684826033,0.141454963,0.022394151,0.006524555,0.074682599,0.006380313,0.018704458,0.045032929
0.691175826,0.139693773,0.021715287,0.006314047,0.072805533,0.006164869,0.01817049,0.043960176
0.141245233,0.679852641,0.013005232,0.00517767,0.041469866,0.003712558,0.021545214,0.093991586
0.104577497,0.14956857,0.161153191,0.017017222,0.340493147,0.02424229,0.071518565,0.13142952
0.065011064,0.053374616,0.399298663,0.007708879,0.39664594,0.021485289,0.021659079,0.034816471
0.189708757,0.101356289,0.040617892,0.004805671,0.60397887,0.006859061,0.015865235,0.036808225
0.042279,0.05420771,0.04108639,0.578562706,0.04312491,0.03421363,0.129326756,0.077198898
0.073624524,0.430804784,0.014946055,0.007113786,0.041954857,0.004324166,0.039764023,0.387467805
0.062111456,0.249488688,0.015164073,0.008621879,0.037925181,0.004651049,0.052184989,0.569852686
0.089042812,0.0568614,0.061718717,0.004616535,0.737926274,0.008249448,0.013962125,0.027622687
0.070079709,0.079158718,0.367072186,0.012067372,0.340305999,0.026827795,0.040753835,0.063734387
0.260216213,0.119745788,0.055277067,0.006893121,0.479193658,0.010089125,0.021554363,0.047030665
0.078624394,0.073845056,0.423666659,0.023516389,0.163166712,0.123343176,0.051364083,0.062473532
0.078263544,0.737075637,0.009216945,0.004272472,0.027778097,0.002717551,0.019836303,0.120839451
0.074475184,0.093741095,0.371982945,0.019660506,0.235936589,0.040995679,0.070284912,0.09292309
0.063028686,0.150126508,0.024275332,0.021535697,0.046784912,0.008906229,0.156843625,0.528499011
0.068743509,0.369442772,0.013247219,0.007404739,0.034909537,0.004112606,0.04140071,0.460738908
0.029227096,0.091550114,0.008445954,0.006765836,0.018422586,0.002904217,0.047602367,0.79508183
0.060304564,0.826459203,0.006511335,0.002738964,0.020552009,0.001842255,0.012380227,0.069211441
0.049816435,0.855219415,0.005634384,0.002167478,0.01899227,0.00153101,0.010080244,0.056558763
0.358737376,0.446308463,0.018000584,0.004287096,0.09549134,0.004095044,0.016738326,0.056341771
0.02931391,0.077070939,0.010809775,0.01051091,0.021164535,0.003941528,0.095357056,0.751831347
0.15766245,0.745051207,0.007998516,0.002791686,0.029035845,0.002175867,0.011054624,0.044229805
0.02390997,0.084846699,0.006773035,0.004628185,0.015491496,0.002201671,0.03254239,0.829606555
0.862316576,0.082876239,0.005924759,0.001668934,0.024138309,0.001561589,0.005542367,0.015971227
0.12788596,0.561584612,0.015921627,0.008588663,0.043836597,0.005011054,0.03742654,0.199744947
0.136775857,0.217269697,0.090310801,0.015421615,0.291786523,0.017546555,0.069743612,0.161145339
0.038467304,0.060222051,0.027560938,0.257815049,0.035786719,0.015479984,0.437739888,0.126928068
0.066775551,0.080366197,0.065539169,0.408576237,0.067401271,0.060352765,0.14718798,0.103800829
0.060441391,0.147977401,0.021578844,0.020409437,0.042004107,0.007992764,0.141150325,0.558445732
0.061427933,0.116197326,0.055472846,0.032422059,0.081947399,0.01829032,0.34218243,0.292059686
0.419887687,0.157928181,0.055748918,0.009635565,0.253915939,0.012766371,0.02847844,0.061638899
0.030266938,0.043589054,0.023068712,0.60736694,0.028381336,0.014511496,0.175845489,0.076970035
0.325793856,0.455724462,0.020360108,0.007454673,0.066675484,0.005861029,0.027128414,0.091001975
0.719637197,0.140793028,0.016787577,0.005171373,0.057565249,0.004777791,0.015492513,0.039775272
0.075307339,0.335543872,0.016024126,0.008775851,0.041925834,0.004900654,0.049241205,0.468281119
0.181851147,0.65193194,0.012580003,0.005118322,0.041136222,0.003620113,0.020205443,0.08355681
0.354444289,0.516137162,0.011656563,0.003876241,0.044273279,0.003133224,0.014490917,0.051988325
0.550571625,0.33565195,0.010998574,0.003422816,0.043285588,0.002903501,0.012276088,0.040889859
0.231431098,0.173359462,0.055537729,0.007762363,0.428938133,0.010259092,0.027301187,0.065410937
0.237235249,0.132950743,0.054160337,0.006878151,0.485400615,0.009584807,0.022648318,0.051141781
0.105812991,0.398581962,0.025532126,0.010100733,0.075821655,0.006932713,0.056216815,0.321001006
0.629569245,0.22022536,0.014991404,0.00362899,0.076023772,0.003579943,0.012981042,0.039000244
0.047614941,0.132983615,0.021990068,0.011305726,0.047569022,0.006463919,0.100683018,0.631389692
0.052021039,0.081252626,0.044893729,0.101715464,0.056331469,0.023619342,0.475698525,0.164467807
0.036945234,0.055886341,0.033336484,0.27568261,0.038896293,0.019975105,0.429400265,0.109877668
0.185354354,0.458864923,0.026560386,0.012295377,0.07219918,0.008196798,0.049583067,0.186945916
0.044983246,0.122770214,0.015194161,0.011998258,0.032183352,0.005233586,0.089896221,0.677740962
0.072976772,0.084967882,0.21825531,0.064260252,0.119187149,0.229474576,0.113436495,0.097441564
0.283225795,0.594862648,0.010634435,0.003605283,0.03996866,0.002867433,0.013728567,0.05110718
0.093997789,0.824548855,0.006358076,0.002097012,0.024755141,0.001659524,0.008780737,0.037802866
0.487922937,0.350367778,0.01587961,0.005715413,0.053433061,0.004565722,0.019578183,0.062537295
0.042816288,0.071478035,0.026533438,0.110114006,0.037713388,0.013367597,0.525355727,0.17262152
0.058317746,0.2127188,0.013886936,0.0091412,0.033376418,0.004521942,0.054844109,0.613192848
0.809318697,0.084736642,0.012850032,0.003150969,0.053147849,0.003324337,0.00960083,0.023870644
0.01795915,0.053557706,0.005972906,0.004884253,0.012521674,0.002050743,0.039659394,0.863394174
0.425117742,0.211708157,0.044271816,0.009594202,0.192516064,0.010834348,0.031146248,0.074811423
0.652801205,0.156428741,0.024508047,0.007429829,0.0795346,0.007106341,0.021201592,0.050989645
0.0385431,0.034471806,0.710869803,0.007030887,0.138221862,0.027002968,0.018055888,0.025803686
0.083216526,0.071115837,0.148161239,0.007494919,0.609820528,0.014662909,0.023255449,0.042272593
0.020828452,0.068808225,0.006134488,0.004607605,0.013528752,0.00206346,0.033169017,0.850859999
0.070802338,0.042436081,0.025281953,0.002426956,0.830006443,0.003740669,0.007923398,0.017382164
0.089545794,0.066686658,0.219171538,0.008279639,0.5338577,0.019686771,0.023123188,0.039648712
0.131167775,0.086546641,0.082470625,0.006822277,0.619027011,0.011479746,0.020843508,0.041642417
0.132261118,0.526523499,0.017438393,0.009421566,0.047963044,0.005494326,0.041636471,0.219261582
0.048483082,0.242248205,0.011335372,0.006119042,0.029241449,0.00341129,0.037984291,0.62117727
0.041216112,0.041198549,0.591148933,0.014506354,0.09615122,0.146732415,0.031935106,0.037111313
0.120523332,0.098100773,0.038682022,0.004420808,0.678357596,0.006116351,0.015828339,0.037970779
0.073737707,0.094856151,0.343777591,0.030956431,0.173833844,0.071522839,0.103116938,0.108198498
0.093224429,0.073134723,0.038520148,0.004006456,0.739831242,0.00585488,0.013916388,0.031511734
0.879957748,0.057716235,0.006830477,0.001550704,0.03386676,0.00163933,0.005021418,0.013417329
0.576256104,0.291285819,0.013127026,0.004554407,0.046245075,0.003703976,0.015545869,0.049281725
0.668496443,0.231487708,0.010110578,0.003189839,0.038243409,0.002728584,0.011005209,0.034738229
0.084238162,0.05994214,0.157436597,0.006762397,0.623084299,0.015299723,0.019246791,0.033989891
0.085163151,0.078364455,0.357589834,0.025573881,0.171533922,0.161101594,0.054461582,0.066211581
0.415721054,0.127770653,0.043297109,0.006203673,0.335595849,0.008453697,0.019170497,0.043787468
0.06589683,0.055901974,0.533229511,0.010145023,0.236548912,0.032826736,0.026175725,0.03927529
0.679334759,0.123301314,0.025077732,0.005303077,0.107185755,0.006051441,0.015902616,0.037843305
0.041568092,0.028718831,0.035509807,0.00233433,0.866028679,0.004228004,0.007293497,0.01431876
0.010628296,0.014789546,0.009875022,0.864186629,0.010920638,0.007073489,0.057937625,0.024588755
0.12620457,0.389885983,0.032428989,0.011348562,0.10067158,0.008555564,0.06070272,0.270202032
0.157118407,0.462800911,0.031356129,0.009140099,0.116894892,0.007657258,0.043380283,0.17165202
0.666606391,0.165360606,0.019154565,0.004689374,0.08279856,0.00483453,0.015425422,0.041130553
0.133073129,0.300820272,0.056438443,0.013250133,0.193959117,0.012141137,0.06866543,0.221652338
0.091389824,0.102412678,0.099141878,0.23517252,0.095677675,0.108819505,0.147901843,0.119484077
0.096012906,0.061923354,0.085148709,0.005673479,0.691974249,0.010967337,0.016662424,0.03163754
0.103985169,0.111761861,0.125298534,0.136500606,0.115359183,0.147403632,0.137800465,0.121890551
0.675532676,0.125624997,0.025611274,0.005635567,0.105170612,0.006307512,0.016660974,0.039456388
0.283635556,0.474389724,0.022132715,0.007201205,0.081775506,0.005983081,0.028074768,0.096807444
0.737523669,0.145411198,0.013447699,0.004107427,0.047827368,0.003749032,0.012859448,0.035074159
0.166398962,0.116338887,0.082499615,0.008155583,0.533743532,0.013058923,0.025983948,0.05382055
0.084010721,0.098542977,0.102632579,0.007888673,0.603999932,0.012339096,0.02960101,0.060985011
0.101671158,0.070884172,0.126426392,0.007465719,0.616879103,0.015540432,0.021850769,0.039282255
0.075643813,0.197629961,0.025938972,0.017265976,0.055364179,0.008778648,0.112624275,0.506754177
0.108332237,0.46813198,0.017480769,0.009828018,0.046352138,0.005484529,0.046838487,0.297551842
0.688757107,0.211515791,0.010123357,0.003073268,0.040015823,0.00268133,0.010629167,0.033204158
0.114187214,0.093324561,0.309606141,0.014847134,0.33098236,0.036218431,0.039060762,0.061773396
0.390484824,0.476503723,0.012298466,0.00391411,0.047997925,0.003239185,0.01453083,0.051030937
0.066550469,0.175806886,0.027342531,0.015917489,0.057271044,0.008714974,0.119174986,0.529221621
0.07100748,0.105005878,0.057242346,0.154613086,0.07037798,0.033013246,0.32826533,0.180474653
0.040823886,0.025632486,0.020622138,0.001697343,0.891629111,0.002806681,0.005422924,0.011365431
0.107712888,0.572770011,0.021196801,0.006889889,0.071530656,0.005261338,0.034649832,0.179988586
0.121602902,0.758074526,0.008907426,0.003336379,0.031118945,0.002453954,0.013818516,0.060687352
0.019041484,0.018083508,0.852086199,0.004583689,0.055899277,0.024311647,0.011267297,0.014726899
0.037263784,0.036658388,0.673413015,0.011528987,0.092847821,0.089952654,0.026364981,0.031970371
0.056995954,0.093103715,0.055249988,0.058373686,0.069355807,0.024768018,0.449306721,0.192846111
0.74118439,0.112919909,0.018616713,0.004769259,0.069543063,0.004949918,0.013994077,0.034022671
0.74294773,0.113851779,0.017004045,0.003816272,0.075896835,0.00409105,0.011974059,0.03041823
0.031298949,0.028295936,0.770047004,0.006780078,0.092381654,0.032730727,0.016390606,0.022075046
0.504823981,0.35046159,0.013944928,0.00489004,0.04923318,0.003920016,0.017024212,0.055702053
0.369699008,0.157176313,0.044449388,0.006606157,0.340733626,0.008645764,0.021325213,0.051364532
0.559573258,0.130368359,0.031172819,0.005113324,0.212204152,0.006444158,0.016110728,0.039013201
0.045803805,0.044859659,0.637426232,0.009114557,0.170895021,0.031233863,0.025100745,0.035566118
0.034505052,0.100149092,0.010469873,0.008824557,0.022402211,0.003672782,0.064033084,0.755943349
0.007965142,0.008291293,0.025918178,0.005691447,0.012747309,0.922177962,0.008782131,0.008426538
0.359209347,0.507469244,0.011993205,0.00410384,0.044287011,0.003273218,0.015224654,0.054439481
0.25721698,0.125929521,0.039718268,0.00525904,0.504893547,0.00710743,0.017594051,0.042281163
0.043939882,0.02999833,0.033219618,0.002307989,0.864757676,0.004077569,0.00721017,0.014488766
0.063264922,0.053706461,0.305548095,0.007106359,0.496737023,0.017952134,0.020995166,0.03468984
0.05422076,0.052904306,0.28992518,0.023529404,0.101015543,0.386177361,0.04384629,0.048381156
0.024983181,0.079107258,0.007284698,0.005763996,0.015932418,0.002494079,0.041433034,0.823001336
0.116543018,0.086357829,0.206552898,0.010880442,0.472916773,0.024538689,0.030479024,0.051731327
0.742273033,0.158046529,0.010824942,0.003425883,0.039060961,0.002995572,0.0111284,0.032244681
0.081911505,0.359438677,0.015509074,0.009451298,0.039428274,0.004961237,0.049955343,0.43934459
0.046460635,0.040075305,0.028379604,0.002471963,0.851333408,0.00377404,0.008635319,0.018869726
0.430399074,0.321693833,0.027549191,0.008514342,0.092974945,0.007545749,0.02876283,0.082560036
0.587349568,0.185075655,0.026556408,0.005731237,0.121557114,0.006238429,0.018740339,0.048751252
0.379557802,0.470191254,0.013626949,0.004896095,0.047955018,0.003812067,0.017764653,0.062196162
0.087005852,0.601532469,0.015175317,0.005982494,0.04828871,0.004102986,0.031077388,0.206834784
0.05445928,0.114949763,0.040253457,0.02440856,0.066572464,0.012913347,0.301064979,0.385378151
0.889826681,0.067875512,0.004556798,0.001322919,0.018106735,0.001214271,0.00437755,0.012719534
0.589769454,0.181761708,0.02888053,0.007835894,0.103038649,0.007880161,0.023239619,0.057593985
0.209035389,0.559567146,0.019727245,0.006983271,0.06561216,0.005450384,0.027989946,0.10563446
0.157439353,0.364299799,0.043857283,0.013675211,0.129586669,0.011376224,0.064168396,0.215597066
0.336547098,0.179647974,0.062062153,0.010587755,0.290967247,0.013850128,0.033182532,0.073155113
0.036814224,0.072007037,0.020044081,0.03536056,0.031987266,0.008477152,0.528108456,0.267201223
0.720418312,0.10748079,0.020683252,0.004330619,0.096922701,0.00497335,0.013237229,0.031953747
0.041257115,0.173221348,0.010905246,0.006086827,0.027027059,0.003341474,0.04064385,0.697517081
0.644321549,0.136544568,0.025470605,0.005259967,0.125391197,0.006051562,0.016500115,0.040460436
0.132492456,0.776748314,0.007336699,0.002575591,0.02649455,0.001975164,0.010257149,0.042120077
0.040308907,0.111500426,0.012855279,0.011199155,0.026803454,0.004611054,0.083577614,0.709144112
0.36967101,0.462375639,0.015078637,0.00578449,0.050294392,0.00435772,0.020667658,0.071770454
0.002530566,0.003492961,0.002161832,0.969906265,0.002480739,0.001514483,0.012200316,0.005712838
0.064319649,0.122751189,0.039801622,0.041316053,0.061761932,0.015827702,0.338103084,0.316118768
0.038240799,0.078591961,0.018835375,0.031135841,0.031402299,0.007828158,0.444938405,0.349027162
0.024483082,0.075989673,0.007593582,0.006010005,0.016257025,0.002591123,0.044435758,0.822639751
0.117595047,0.61139872,0.019094964,0.005974394,0.072192226,0.004723263,0.028825194,0.140196192
0.061363757,0.059127559,0.037486501,0.003462122,0.792477005,0.005102832,0.012678559,0.028301665
0.085158183,0.07031501,0.169160042,0.007921263,0.584920972,0.016560238,0.023721641,0.042242652
0.116263576,0.801846204,0.006370025,0.002312085,0.022940488,0.001748617,0.009315718,0.039203288
0.108292067,0.468967502,0.016842024,0.009907566,0.044084466,0.005400141,0.046692374,0.299813858
0.072654453,0.251566162,0.019396814,0.010535696,0.048860054,0.005960317,0.065190223,0.525836281
0.247346531,0.529405677,0.020122634,0.006713892,0.070424507,0.005469449,0.026237114,0.094280196
0.93135255,0.038744961,0.003351649,0.000932317,0.013439529,0.000886343,0.002996627,0.008296024
0.021336907,0.021566504,0.094546048,0.011300847,0.037751914,0.772768106,0.019977913,0.02075176
0.316696449,0.39340809,0.030754327,0.008922628,0.108670703,0.007967165,0.032897025,0.100683612
0.05976844,0.08977001,0.075429819,0.101192152,0.077463018,0.038907673,0.395996838,0.161472051
0.154878402,0.18545662,0.118824221,0.028811531,0.218517764,0.034872873,0.09913733,0.15950126
0.042463101,0.071558546,0.025704131,0.109484342,0.036743986,0.01291628,0.525323607,0.175806007
0.133201523,0.567590783,0.022394755,0.006812335,0.084896224,0.005486043,0.032559321,0.147059015
0.221560317,0.566201846,0.018504809,0.006247153,0.065382336,0.005010429,0.024506489,0.092586622
0.020476037,0.026674381,0.018343096,0.791437796,0.020218078,0.01435838,0.0691412,0.039351031
0.013846427,0.018322151,0.013129279,0.849451125,0.014144389,0.010211598,0.053076681,0.02781835
0.197168375,0.609386327,0.015979561,0.005239411,0.061202319,0.004210044,0.021625347,0.085188616
0.2758617,0.482847956,0.021460029,0.008470421,0.066053105,0.006311248,0.031187175,0.107808367
0.047735177,0.103219811,0.020656386,0.028372449,0.036675889,0.008236791,0.273966901,0.481136595
0.51038519,0.179507329,0.036652892,0.006831316,0.183214662,0.008020583,0.021689821,0.053698207
0.074944902,0.058177183,0.255977428,0.007507188,0.527621006,0.018693359,0.021319917,0.035759017
0.119600799,0.12066629,0.240852681,0.033667352,0.210445415,0.085719818,0.083841599,0.105206046
0.062630717,0.054381761,0.566537708,0.010725622,0.201481925,0.03716177,0.027491503,0.039588993
0.037186104,0.090817218,0.014667798,0.015474093,0.027866637,0.005477484,0.150170193,0.658340474
0.0748456,0.091681618,0.392137713,0.019547393,0.226459027,0.041401134,0.065960174,0.087967342
0.080279383,0.314999637,0.016156952,0.01053776,0.039546696,0.005288993,0.05569115,0.477499429
0.544344932,0.277852123,0.019064803,0.006344066,0.064557754,0.00540623,0.020955321,0.061474771
0.758597034,0.110446185,0.015485939,0.003819189,0.065401371,0.003996016,0.011947097,0.030307168
0.33963388,0.141259577,0.060860583,0.008582793,0.355573508,0.012188959,0.026050033,0.055850666
0.03929448,0.060642926,0.028042526,0.303889743,0.036334148,0.016093718,0.391751685,0.123950774
0.804256588,0.087952903,0.013386925,0.003422492,0.051980941,0.00354437,0.010213283,0.025242498
0.722375557,0.126621544,0.019135963,0.005489453,0.066097902,0.005404752,0.015966747,0.038908082
0.003998788,0.007306546,0.002824422,0.005977803,0.003983938,0.001271331,0.951615605,0.023021564
0.2058394,0.25854717,0.062746134,0.032661125,0.124690039,0.022926467,0.097431986,0.195157679
0.102916138,0.623048873,0.014744374,0.00651656,0.043417109,0.004293972,0.030863647,0.174199325
0.081045839,0.176753838,0.059431059,0.021104557,0.116751203,0.015449003,0.159436459,0.370028042
0.94609356,0.029704709,0.002670002,0.000694481,0.011609903,0.000681298,0.002268266,0.00627778
0.132874511,0.362185816,0.042557873,0.011326135,0.153140381,0.009823478,0.059117944,0.228973863
0.000889099,0.001212188,0.000784517,0.989704626,0.000882739,0.000568522,0.004019246,0.001939063
0.0509985,0.093944816,0.028397018,0.054748307,0.043606068,0.012841471,0.451999254,0.263464567
0.054470843,0.067017191,0.055632941,0.488258885,0.056379313,0.050909015,0.137480174,0.089851638
0.03696998,0.054458351,0.028387224,0.474996612,0.035087828,0.017204715,0.252478518,0.100416771
0.385222429,0.484279747,0.011901045,0.003968186,0.044970619,0.003231473,0.014620828,0.051805672
0.08778781,0.263247085,0.024090775,0.014832566,0.054911067,0.007873654,0.083735067,0.463521976
0.072083511,0.243630617,0.016709746,0.011577918,0.039396892,0.005552789,0.064645945,0.546402583
0.033981051,0.048557469,0.025355423,0.583250421,0.031398969,0.015954595,0.177496253,0.084005817
