C1,C2,C3,C4,C5,C6,C7,C8,C9
0.112387876,0.086403223,0.112387916,0.112390821,0.156850888,0.085380925,0.156850888,0.078620001,0.098727463
0.159062795,0.069474015,0.159062782,0.159061854,0.121103827,0.035990135,0.121103827,0.068439483,0.106701282
0.115771565,0.080250719,0.115771535,0.115769394,0.090505862,0.267214357,0.090505862,0.059836143,0.064374562
0.075044087,0.445815905,0.075044079,0.075043508,0.055193037,0.02884081,0.055193037,0.155770429,0.034055109
0.15681409,0.084812836,0.156814063,0.156812128,0.11222751,0.040167357,0.11222751,0.085063808,0.095060698
0.184025753,0.055925764,0.184025636,0.184017144,0.104674411,0.066744636,0.104674411,0.04709225,0.068819994
0.023699254,0.013836958,0.023699251,0.023698975,0.020461557,0.849127135,0.020461557,0.010469354,0.014545959
0.161417966,0.071058532,0.161417948,0.161416636,0.127163683,0.055631359,0.127163683,0.065929028,0.068801165
0.058879382,0.036983456,0.058879381,0.058879307,0.057594079,0.600017894,0.057594079,0.028895963,0.042276459
0.136719801,0.080733924,0.136719824,0.136721434,0.143765143,0.069351371,0.143765143,0.072340397,0.079882964
0.078890932,0.199145462,0.078890956,0.078892689,0.087998332,0.026202482,0.087998332,0.279589281,0.082391534
0.087702456,0.052775054,0.087702502,0.087705816,0.153884518,0.036934077,0.153884518,0.051732666,0.287678394
0.067133104,0.045256662,0.067133137,0.067135586,0.108827245,0.02564817,0.108827245,0.042651897,0.467386954
0.126215342,0.174354092,0.126215298,0.1262121,0.086594486,0.101674772,0.086594486,0.113157286,0.058982139
0.117434572,0.078067443,0.117434615,0.117437748,0.163547853,0.07435623,0.163547853,0.069213842,0.098959844
0.161067076,0.074317901,0.161067073,0.161066865,0.127776115,0.036520474,0.127776115,0.072297892,0.078110489
0.094443997,0.094166123,0.094444044,0.094447461,0.15902564,0.051133916,0.15902564,0.094157947,0.15915523
0.058209431,0.181737272,0.058209449,0.058210742,0.063934237,0.018702145,0.063934237,0.447932105,0.049130382
0.035590094,0.023005369,0.03559009,0.035589784,0.031584855,0.767956529,0.031584855,0.016666191,0.022432233
0.088124339,0.053429212,0.08812438,0.08812736,0.14043488,0.035048918,0.14043488,0.051411866,0.314864164
0.076380187,0.28860297,0.076380207,0.076381674,0.081352317,0.028557717,0.081352317,0.220769763,0.070222848
0.131280146,0.101359101,0.131280098,0.131276574,0.092660691,0.18114551,0.092660691,0.075734271,0.062602917
0.116759304,0.061763494,0.11675934,0.116761923,0.156881892,0.070310073,0.156881892,0.061187061,0.142695021
0.13017969,0.157822613,0.130179645,0.130176357,0.088711426,0.106569492,0.088711426,0.112710969,0.054938383
0.174434662,0.060464312,0.174434578,0.17442847,0.109702659,0.061820922,0.109702659,0.05406912,0.080942617
0.052189746,0.033617532,0.052189744,0.052189625,0.05040082,0.646349882,0.05040082,0.025892819,0.036769011
0.131684792,0.088916153,0.13168475,0.131681706,0.097121926,0.181196046,0.097121926,0.068854789,0.071737912
0.055489309,0.165658428,0.055489313,0.055489615,0.047705267,0.016040994,0.047705267,0.522380137,0.03404167
0.126689644,0.088951636,0.126689613,0.126687329,0.098168726,0.194511286,0.098168726,0.068433244,0.071699795
0.079582152,0.356786304,0.079582155,0.07958243,0.069535397,0.034502493,0.069535397,0.176273083,0.05462059
0.143228658,0.164996047,0.143228601,0.143224493,0.087558059,0.043324538,0.087558059,0.132494602,0.054386942
0.099151788,0.098411267,0.099151832,0.09915497,0.154252341,0.057103898,0.154252341,0.097198391,0.141323173
0.104560633,0.047440054,0.104560679,0.104564025,0.159961574,0.039015068,0.159961574,0.04696017,0.232976223
0.10195147,0.04817603,0.101951522,0.101955279,0.16848446,0.037357692,0.16848446,0.047410579,0.224228509
0.152546214,0.072278179,0.15254623,0.15254738,0.141724812,0.048674362,0.141724812,0.067623408,0.070334603
0.059017375,0.173325462,0.059017392,0.059018613,0.060966898,0.01630279,0.060966898,0.465881641,0.045502929
0.043041818,0.137977831,0.043041827,0.043042488,0.041501568,0.012077179,0.041501568,0.606288173,0.031527546
0.121546356,0.098894042,0.121546387,0.121548623,0.128260997,0.038616355,0.128260997,0.102877545,0.138448697
0.166586173,0.056695662,0.166586123,0.166582508,0.11794582,0.076642539,0.11794582,0.049384042,0.081631311
0.052480999,0.034261064,0.052480996,0.052480807,0.049070858,0.649202945,0.049070858,0.025356508,0.035594965
0.137030373,0.084060738,0.137030331,0.137027244,0.101268378,0.160797163,0.101268378,0.065117168,0.076400228
0.092452169,0.071736311,0.092452172,0.09245233,0.093743942,0.327321017,0.093743942,0.056594294,0.079503823
0.133723554,0.164635544,0.133723516,0.133720815,0.094913152,0.071236017,0.094913152,0.111859033,0.061275218
0.186878397,0.055980426,0.186878281,0.186869836,0.105421203,0.058490376,0.105421203,0.048252281,0.065807997
0.075961378,0.184204447,0.075961405,0.075963377,0.088110154,0.023376052,0.088110154,0.307669926,0.080643109
0.117931194,0.068397708,0.117931236,0.117934301,0.168498818,0.061524084,0.168498818,0.067507538,0.111776304
0.100515335,0.050063109,0.100515383,0.100518859,0.170609658,0.045680579,0.170609658,0.0485443,0.212943119
0.119323962,0.158529258,0.119323965,0.119324239,0.101887955,0.039774426,0.101887955,0.157050784,0.082897456
0.032208705,0.020311282,0.032208699,0.032208299,0.027583146,0.79341099,0.027583146,0.015033743,0.01945199
0.08904383,0.073497868,0.089043878,0.089047369,0.160721212,0.040327691,0.160721212,0.073429937,0.224167003
0.083796526,0.061724639,0.083796568,0.083799638,0.141874106,0.036089031,0.141874106,0.061502284,0.305543103
0.131165376,0.1496337,0.131165353,0.131163693,0.101307472,0.08070131,0.101307472,0.100303959,0.073251663
0.082699592,0.057488248,0.082699642,0.082703228,0.15560176,0.031276265,0.15560176,0.057346034,0.29458347
0.079241964,0.191419844,0.07924198,0.079243114,0.075143105,0.021263399,0.075143105,0.340125802,0.059177688
0.087287503,0.150021519,0.087287532,0.087289609,0.100938811,0.030160515,0.100938811,0.279991107,0.076084593
0.071440079,0.051960509,0.071440122,0.071443267,0.135869652,0.030283449,0.135869652,0.048520281,0.383172989
0.118687814,0.051994204,0.118687859,0.118691122,0.172276875,0.049100159,0.172276875,0.051425228,0.146859865
0.129674889,0.139902892,0.129674845,0.129671652,0.09077803,0.131320121,0.09077803,0.098869212,0.059330329
0.140289507,0.178297262,0.140289435,0.140284175,0.082254294,0.062671347,0.082254294,0.124117516,0.04954217
0.037066706,0.024228687,0.037066701,0.03706639,0.033429721,0.754078026,0.033429721,0.018385888,0.02524816
0.12668337,0.09661072,0.126683333,0.126680604,0.094057923,0.197000819,0.094057923,0.073767244,0.064458064
0.156224208,0.085256477,0.156224112,0.156217209,0.094937895,0.133293444,0.094937895,0.063058927,0.059849832
0.158331329,0.08543665,0.158331239,0.158324715,0.098827659,0.114359513,0.098827659,0.065537158,0.062024078
0.12170522,0.050725227,0.121705273,0.121709142,0.186096324,0.045634912,0.186096324,0.050426281,0.115901298
0.127243352,0.083061069,0.127243387,0.127245937,0.135416015,0.038261897,0.135416015,0.084142989,0.141969338
0.123991994,0.055371773,0.123992044,0.123995654,0.151333807,0.029918798,0.151333807,0.057156821,0.182905301
0.062969244,0.160029735,0.062969259,0.062970348,0.063660561,0.018369411,0.063660561,0.455725626,0.049645254
0.065151324,0.187566285,0.065151327,0.065151556,0.055804218,0.021679328,0.055804218,0.444771521,0.038920222
0.140249759,0.074925311,0.140249687,0.14024445,0.09178822,0.207571585,0.09178822,0.054802268,0.058380499
0.144844882,0.149651443,0.144844819,0.144840272,0.091593893,0.063524442,0.091593893,0.111625254,0.057481102
0.026158979,0.016829108,0.026158976,0.026158749,0.023290704,0.829045677,0.023290704,0.01250513,0.016561974
0.118813085,0.062431644,0.118813129,0.118816261,0.170045876,0.054997936,0.170045876,0.06207738,0.123958812
0.064825384,0.429330649,0.064825382,0.06482518,0.049671376,0.022427455,0.049671376,0.222991515,0.031431684
0.070182041,0.044741447,0.07018208,0.070184964,0.123719853,0.028138403,0.123719853,0.041639898,0.427491461
0.127315628,0.136189924,0.127315631,0.127315874,0.10831713,0.040427825,0.10831713,0.129717356,0.095083503
0.104540042,0.164312289,0.104540039,0.104539825,0.083395183,0.031199799,0.083395183,0.270635827,0.053441813
0.094777642,0.054972981,0.094777685,0.094780769,0.149656863,0.040051313,0.149656863,0.0535516,0.267774284
0.055427225,0.034420861,0.055427211,0.055426206,0.044496758,0.654359656,0.044496758,0.024988841,0.030956485
0.134980756,0.152009894,0.134980731,0.134978907,0.10078074,0.057738253,0.10078074,0.114648523,0.069101455
0.146075782,0.103810682,0.146075778,0.146075472,0.117881598,0.042969391,0.117881598,0.117836191,0.061393507
0.132394751,0.094256088,0.132394759,0.132395323,0.124842136,0.056033892,0.124842136,0.076283584,0.126557331
0.186168798,0.058340741,0.186168684,0.186160396,0.103911823,0.052982868,0.103911823,0.050354164,0.072000702
0.072275938,0.427158868,0.072275936,0.072275778,0.056784474,0.026236679,0.056784474,0.17625493,0.039952922
0.118818798,0.085563098,0.118818841,0.118821907,0.157294906,0.077477328,0.157294906,0.076231544,0.089678672
0.079835886,0.181930092,0.079835914,0.079837964,0.09348102,0.0272749,0.09348102,0.283347782,0.080975422
0.059631714,0.52598944,0.059631716,0.059631849,0.047894805,0.020301132,0.047894805,0.149424983,0.029599557
0.097919986,0.047264108,0.097920036,0.097923667,0.173574842,0.042235206,0.173574842,0.045603624,0.223983687
0.085508442,0.050028907,0.085508485,0.085511624,0.133497234,0.027113627,0.133497234,0.050976243,0.348358205
0.074126883,0.177833131,0.074126901,0.074128191,0.073320477,0.019615145,0.073320477,0.375028577,0.058500217
0.092392658,0.068271379,0.092392704,0.092396022,0.144433896,0.033888731,0.144433896,0.069873094,0.261917619
0.131660053,0.093857143,0.131660079,0.131662012,0.128471709,0.039066654,0.128471709,0.099115135,0.116035507
0.124597259,0.090517806,0.12459729,0.124599521,0.131227097,0.039939499,0.131227097,0.093634338,0.139660093
0.064289413,0.044038069,0.064289448,0.06429199,0.111724062,0.025859821,0.111724062,0.041415215,0.47236792
0.096000796,0.309490248,0.096000808,0.09600165,0.08820885,0.038284305,0.08820885,0.129464261,0.058340231
0.066773454,0.417728823,0.066773462,0.066774061,0.060013413,0.025110408,0.060013413,0.194103483,0.042709482
0.073079684,0.433953561,0.073079677,0.073079178,0.05388869,0.025601931,0.05388869,0.178320496,0.035108093
0.052996334,0.445166418,0.052996337,0.052996592,0.043421126,0.015257219,0.043421126,0.263634549,0.030110298
0.124843313,0.180949662,0.124843275,0.124840513,0.088169864,0.096416812,0.088169864,0.111541165,0.060225531
0.080226357,0.041224838,0.080226404,0.080229811,0.142174223,0.027574645,0.142174223,0.040216736,0.365952763
0.143238851,0.162884085,0.143238793,0.143234577,0.090266042,0.055562448,0.090266042,0.113445589,0.057863575
0.072482263,0.163987437,0.072482272,0.072482971,0.067061387,0.022842082,0.067061387,0.414748988,0.046851213
0.148662003,0.089672525,0.148661993,0.148661254,0.115954228,0.036001038,0.115954228,0.098536277,0.097896454
0.173086846,0.065481798,0.17308678,0.173081973,0.112907166,0.046763277,0.112907166,0.064467977,0.078217017
0.147164546,0.059358286,0.147164576,0.147166787,0.146589845,0.035547358,0.146589845,0.062910078,0.107508679
0.089672342,0.056110995,0.089672382,0.089675268,0.127041195,0.031381645,0.127041195,0.050832796,0.338572182
0.152051328,0.086492227,0.152051249,0.15204553,0.097816517,0.136968001,0.097816517,0.06489361,0.059865022
0.059233666,0.211931744,0.059233679,0.059234687,0.060241047,0.018810451,0.060241047,0.421128491,0.049945187
0.121803858,0.15724468,0.121803827,0.121801513,0.090243667,0.125188097,0.090243667,0.11098772,0.060682972
0.121848762,0.071962577,0.121848796,0.121851267,0.151390696,0.111778841,0.151390696,0.061017773,0.086910592
0.0317859,0.020519422,0.031785895,0.031785512,0.027305282,0.794917901,0.027305282,0.015142035,0.019452771
0.054531005,0.29747082,0.05453101,0.054531362,0.047036446,0.017287375,0.047036446,0.393822613,0.033752923
0.16000157,0.049428072,0.160001577,0.160002076,0.142714639,0.047807284,0.142714639,0.047736862,0.08959328
0.073833343,0.047586133,0.073833382,0.073836213,0.119143339,0.026103695,0.119143339,0.044916185,0.421604373
0.153934807,0.115513745,0.153934735,0.15392958,0.097896278,0.082156124,0.097896278,0.084803494,0.05993496
0.073076495,0.197443753,0.073076515,0.073078008,0.076781614,0.023067674,0.076781614,0.34505531,0.061639017
0.113134593,0.061408409,0.11313465,0.113138713,0.181900368,0.071495147,0.181900368,0.055791863,0.108095888
0.098597557,0.087807883,0.098597606,0.09860113,0.167006581,0.056872287,0.167006581,0.08819079,0.137319586
0.126500431,0.06391636,0.126500479,0.126503954,0.171796952,0.071372252,0.171796952,0.056361795,0.085250825
0.082393964,0.060514179,0.082393967,0.082394173,0.083952229,0.40994418,0.083952229,0.047056253,0.067398827
0.107115253,0.069473074,0.107115292,0.107118111,0.143371283,0.039926927,0.143371283,0.070889634,0.211619144
0.089541027,0.146098086,0.089541074,0.089544479,0.134507706,0.029878295,0.134507706,0.18933496,0.097046666
0.08499238,0.053011444,0.084992354,0.084990457,0.064885054,0.480424447,0.064885054,0.038139005,0.043679805
0.097641541,0.068708365,0.097641603,0.097646074,0.18992894,0.034967257,0.18992894,0.067054079,0.156483201
0.072499633,0.195593747,0.072499649,0.072500797,0.072362269,0.022156311,0.072362269,0.359501476,0.060523848
0.166295437,0.095090898,0.16629534,0.166288279,0.099248928,0.067961043,0.099248928,0.076242614,0.063328533
0.129960601,0.126276754,0.12996059,0.129959743,0.109807365,0.086810915,0.109807365,0.093243505,0.084173162
0.065300057,0.175417939,0.065300062,0.065300393,0.056804455,0.021079233,0.056804455,0.453455006,0.0405384
0.092685769,0.127152892,0.092685819,0.092689419,0.148053885,0.033745125,0.148053885,0.151431703,0.113501502
0.091969314,0.082057096,0.091969359,0.0919726,0.150516599,0.05260983,0.150516599,0.082067649,0.206320953
0.120240759,0.082914734,0.120240793,0.1202433,0.152972307,0.088387889,0.152972307,0.073344614,0.088683299
0.114018416,0.057400406,0.114018475,0.114022763,0.187741846,0.061097198,0.187741846,0.053058495,0.110900556
0.086167128,0.061509771,0.086167133,0.086167496,0.090081854,0.379790671,0.090081854,0.048938098,0.071095996
0.091362925,0.143298272,0.091362963,0.09136572,0.126185055,0.040507758,0.126185055,0.146588676,0.143143574
0.078101594,0.166146735,0.078101619,0.078103472,0.089088096,0.026518865,0.089088096,0.32512133,0.069730193
0.140003122,0.067910767,0.14000314,0.140004444,0.13209185,0.037507316,0.13209185,0.06629837,0.14408914
0.079361636,0.179287982,0.079361641,0.079362016,0.064439925,0.019541887,0.064439925,0.391958919,0.042246069
0.124855782,0.202432242,0.124855761,0.124854266,0.087090832,0.034786541,0.087090832,0.155640066,0.058393678
0.071030175,0.182742414,0.071030176,0.071030265,0.056952114,0.019469698,0.056952114,0.432026786,0.038766258
0.114572928,0.084651345,0.114572975,0.114576414,0.162846724,0.080096642,0.162846724,0.071676465,0.094159782
0.122062565,0.163350692,0.122062538,0.122060564,0.092349525,0.114098697,0.092349525,0.108331775,0.063334119
0.087475664,0.096661115,0.087475712,0.087479182,0.153654068,0.041640066,0.153654068,0.095692113,0.196268011
0.116394642,0.058229859,0.116394689,0.116398066,0.155639883,0.036757009,0.155639883,0.060165502,0.184380469
0.104213031,0.048350951,0.104213083,0.104216836,0.154371851,0.030623024,0.154371851,0.048430662,0.251208711
0.089975612,0.048837102,0.089975658,0.089979013,0.154109712,0.036113214,0.154109712,0.04839433,0.288505647
0.16342177,0.088002414,0.163421663,0.163413912,0.095740436,0.103380327,0.095740436,0.06698418,0.059894861
0.064136602,0.183755391,0.064136624,0.064138253,0.075937692,0.021897276,0.075937692,0.387588356,0.062472113
0.110074675,0.062311245,0.110074732,0.110078921,0.184899054,0.065595258,0.184899054,0.056721558,0.115345503
0.095971641,0.100674057,0.095971687,0.095975037,0.157830324,0.04905275,0.157830324,0.101306177,0.145388002
0.10249391,0.084392375,0.102493964,0.102497885,0.173792015,0.04110886,0.173792015,0.084173829,0.135255147
0.163325722,0.085303831,0.16332562,0.163318263,0.097897147,0.103381922,0.097897147,0.064987133,0.060563215
0.085564972,0.046884874,0.085565015,0.085568161,0.146958457,0.033670575,0.146958457,0.045186033,0.323643456
0.072633086,0.04502611,0.072633125,0.072635976,0.129711034,0.02927226,0.129711034,0.0437423,0.404635074
0.059761059,0.186603409,0.059761066,0.059761605,0.053751071,0.018020095,0.053751071,0.470699924,0.037890701
0.140957303,0.057279729,0.14095732,0.140958538,0.137841775,0.061991382,0.137841775,0.046513071,0.135659107
0.165923401,0.050608822,0.165923381,0.165921896,0.126915385,0.055866584,0.126915385,0.042317472,0.099607675
0.133764384,0.154948216,0.133764339,0.133761033,0.093120284,0.091420876,0.093120284,0.102413298,0.063687286
0.119553767,0.163309808,0.119553737,0.119551576,0.089299269,0.132981366,0.089299269,0.107001675,0.059449533
0.054981751,0.034000534,0.054981783,0.054984136,0.103221487,0.020817817,0.103221487,0.032914625,0.54087638
0.090919789,0.09691975,0.090919837,0.09092332,0.157783558,0.044389971,0.157783558,0.095429141,0.174931076
0.125671498,0.175643064,0.125671457,0.125668541,0.087318346,0.101790754,0.087318346,0.114093417,0.056824577
0.062778787,0.0331335,0.062778776,0.062778015,0.053280061,0.611255932,0.053280061,0.024776297,0.035938569
0.116773362,0.049672985,0.116773416,0.116777354,0.187349001,0.047446145,0.187349001,0.049532729,0.128326007
0.121993865,0.084066699,0.121993901,0.121996496,0.135129093,0.039000827,0.135129093,0.083491185,0.157198839
0.176607118,0.066018952,0.176607047,0.176601901,0.1092068,0.046767871,0.1092068,0.059802326,0.079181187
0.059009089,0.032205793,0.059009081,0.059008551,0.051929382,0.625116337,0.051929382,0.023383244,0.038409142
0.08877252,0.150859701,0.088772566,0.088775942,0.133846804,0.030981121,0.133846804,0.186256111,0.097888431
0.139283744,0.162596529,0.139283703,0.139280749,0.095592082,0.062982581,0.095592082,0.107813347,0.057575184
0.157989936,0.097107454,0.157989904,0.157987594,0.106576638,0.031879766,0.106576638,0.10867655,0.075215521
0.164202316,0.087395772,0.164202206,0.16419423,0.095099548,0.105063274,0.095099548,0.065713059,0.059030046
0.184698558,0.068236989,0.184698447,0.184690385,0.102649973,0.044213746,0.102649973,0.063824052,0.064337876
0.12690066,0.071162455,0.126900707,0.12690411,0.161495074,0.082458394,0.161495074,0.060110708,0.082572819
0.068849548,0.156283158,0.068849557,0.068850207,0.060806294,0.018339656,0.060806294,0.456780271,0.040435015
0.113907577,0.054569921,0.113907631,0.113911597,0.157433811,0.03053767,0.157433811,0.054750801,0.203547181
0.067299174,0.17236981,0.067299202,0.067301181,0.082155729,0.020265847,0.082155729,0.377408647,0.06374468
0.113881544,0.10835735,0.113881578,0.113884063,0.136103601,0.052234925,0.136103601,0.106618759,0.11893458
0.052487555,0.160192152,0.052487563,0.052488153,0.047662208,0.014887545,0.047662208,0.538607249,0.033525366
0.120691582,0.172079448,0.12069155,0.120689235,0.088516721,0.111725228,0.088516721,0.117359868,0.059729646
0.06469396,0.039982702,0.064693957,0.064693732,0.060961322,0.568553087,0.060961322,0.030846162,0.044613757
0.080473253,0.057647109,0.080473296,0.080476406,0.125269949,0.025206124,0.125269949,0.057756734,0.36742718
0.078455184,0.055364547,0.078455185,0.078455226,0.078536643,0.445986219,0.078536643,0.042906185,0.063304167
0.166757059,0.056721257,0.166757019,0.166754161,0.121290628,0.075653789,0.121290628,0.04834299,0.076432469
0.121657505,0.053385347,0.121657559,0.121661491,0.162390522,0.032848281,0.162390522,0.05367975,0.170329022
0.062489081,0.440578003,0.062489087,0.062489521,0.054855094,0.022977724,0.054855094,0.199026715,0.040239681
0.086314359,0.173817126,0.086314361,0.08631444,0.070788224,0.026507,0.070788224,0.352620313,0.046535953
0.170307877,0.08278861,0.170307811,0.170303043,0.105739081,0.036040704,0.105739081,0.084712976,0.074060817
0.090084363,0.176534415,0.090084363,0.090084407,0.068802048,0.020678114,0.068802048,0.352839928,0.042090315
0.097645641,0.057906479,0.097645685,0.097648866,0.155488161,0.043658863,0.155488161,0.058080247,0.236437897
0.145973905,0.109833576,0.145973889,0.145972691,0.115191944,0.054577763,0.115191944,0.087613922,0.079670366
0.09395958,0.086323632,0.093959626,0.093963003,0.155983803,0.055918757,0.155983803,0.086343638,0.17756416
0.040463014,0.025609007,0.040463008,0.040462641,0.036073972,0.734879172,0.036073972,0.018834055,0.027141159
0.088394434,0.225346982,0.08839446,0.088396358,0.10114606,0.035863101,0.10114606,0.175810188,0.095502358
0.128873105,0.082158966,0.128873141,0.12887574,0.136456942,0.037778458,0.136456942,0.084291392,0.136235315
0.130799582,0.145274553,0.130799568,0.130798586,0.106558238,0.065101549,0.106558238,0.110391792,0.073717894
0.190530905,0.061698473,0.190530778,0.190521555,0.100706257,0.043624558,0.100706257,0.055042683,0.066638533
0.07452216,0.052114908,0.074522205,0.074525419,0.142390365,0.03215711,0.142390365,0.050805315,0.356572154
0.109704485,0.150321638,0.109704504,0.109705865,0.096843705,0.025300911,0.096843705,0.242006853,0.059568334
0.067743534,0.158580972,0.067743541,0.067744056,0.057220613,0.016502324,0.057220613,0.47009632,0.037148027
0.099485721,0.087119241,0.099485768,0.099489212,0.1663963,0.054934522,0.1663963,0.088760299,0.137932635
0.130132431,0.210154301,0.130132386,0.130129117,0.082877381,0.044718935,0.082877381,0.13740549,0.051572578
0.119762383,0.168918002,0.119762355,0.119760351,0.090304276,0.115174829,0.090304276,0.114098856,0.061914672
0.121658433,0.061813431,0.121658483,0.121662102,0.172387526,0.084753707,0.172387526,0.053431588,0.090247203
0.110112073,0.078520084,0.110112118,0.110115362,0.16453267,0.087918615,0.16453267,0.068707849,0.10544856
0.088345978,0.048705262,0.088346024,0.088349395,0.160348407,0.037473534,0.160348407,0.048028359,0.280054635
0.14829128,0.138264243,0.14829123,0.148287632,0.099093849,0.061874425,0.099093849,0.096942736,0.059860755
0.12311809,0.181515862,0.123118083,0.123117574,0.0987351,0.04718351,0.0987351,0.127977337,0.076499346
0.06806818,0.171917006,0.0680682,0.068069681,0.075812297,0.023430507,0.075812297,0.387021013,0.061800819
0.128371482,0.166866385,0.128371434,0.128367952,0.086842736,0.109200939,0.086842736,0.108367097,0.056769239
0.155366059,0.088860889,0.155365968,0.155359364,0.095220019,0.128333839,0.095220019,0.066727317,0.059546525
0.065528236,0.160543186,0.065528253,0.065529527,0.069690787,0.020168278,0.069690787,0.4328557,0.050465248
0.091821285,0.183403958,0.091821303,0.091822621,0.087818752,0.025852146,0.087818752,0.270557263,0.069083919
0.068843618,0.448050994,0.06884362,0.068843762,0.05641228,0.023806509,0.05641228,0.171729724,0.037057214
0.143225536,0.092852305,0.143225525,0.14322469,0.11871864,0.061712678,0.11871864,0.073235239,0.105086746
0.114072534,0.104551773,0.114072568,0.114074991,0.141050684,0.053414191,0.141050684,0.107319835,0.11039274
0.166425794,0.09385383,0.166425695,0.166418529,0.09932126,0.072109089,0.09932126,0.075402259,0.060722283
0.150271087,0.088741505,0.150271077,0.150270367,0.115704031,0.03763673,0.115704031,0.099198125,0.092203046
0.04740663,0.158424981,0.04740664,0.047407377,0.046215482,0.013532771,0.046215482,0.557909944,0.035480693
0.0839335,0.083234128,0.08393355,0.083937116,0.15132914,0.033223536,0.15132914,0.083537035,0.245542855
0.177645631,0.057273623,0.177645525,0.177637829,0.105549609,0.079761497,0.105549609,0.047742275,0.071194403
0.169695723,0.0743824,0.169695655,0.169690743,0.10857254,0.043845186,0.10857254,0.07124059,0.084304624
0.143482159,0.053200394,0.143482192,0.143484594,0.149168893,0.043022088,0.149168893,0.050159505,0.124831282
0.176741392,0.056526829,0.176741308,0.176735247,0.110971724,0.062047561,0.110971724,0.049745539,0.079518675
0.085923481,0.277192804,0.085923497,0.08592466,0.087841583,0.037913037,0.087841583,0.17328154,0.078157814
0.13376466,0.060266255,0.133764598,0.133760141,0.090468076,0.25591893,0.090468076,0.044527433,0.057061831
0.117927741,0.100522958,0.117927774,0.117930143,0.140348464,0.051080122,0.140348464,0.101224188,0.112690145
0.093248008,0.068816773,0.093248057,0.093251666,0.171971382,0.053751669,0.171971382,0.067602883,0.18613818
0.065503374,0.042868306,0.065503411,0.065506115,0.121125451,0.02719544,0.121125451,0.041636693,0.44953576
0.163251043,0.073389455,0.16325101,0.163248572,0.114521205,0.041328511,0.114521205,0.074788493,0.091700506
0.170922445,0.088250349,0.170922376,0.170917341,0.102760577,0.037570322,0.102760577,0.096094582,0.059801431
0.138394564,0.151196535,0.138394529,0.138391998,0.099364406,0.063914502,0.099364406,0.104876491,0.066102568
0.107520006,0.055750877,0.107520054,0.107523586,0.159981631,0.039256077,0.159981631,0.055255329,0.207210809
0.105512567,0.165483784,0.105512563,0.105512213,0.081429591,0.029119343,0.081429591,0.272678835,0.053321514
0.12243952,0.083962417,0.122439557,0.122442257,0.136628773,0.037983453,0.136628773,0.085197604,0.152277648
0.084752182,0.059363864,0.084752236,0.084756113,0.173523777,0.034407904,0.173523777,0.058075248,0.246844899
0.129267262,0.157223681,0.12926724,0.129265656,0.101207115,0.076252659,0.101207115,0.108068684,0.068240588
0.065348827,0.172498411,0.065348833,0.065349212,0.056275386,0.019506612,0.056275386,0.460448962,0.038948371
0.12931912,0.146326337,0.129319081,0.129316261,0.092004251,0.118254219,0.092004251,0.103819099,0.059637379
0.034487095,0.023638047,0.034487092,0.034486891,0.031727445,0.768220743,0.031727445,0.017572799,0.023652442
0.106743665,0.174250574,0.10674366,0.106743309,0.077966082,0.022151581,0.077966082,0.276693618,0.050741431
0.170781165,0.055946519,0.170781108,0.170776978,0.11660164,0.060597927,0.11660164,0.049893239,0.088019783
