C1,C2,C3,C4,C5,C6,C7,C8,C9
0.000416642,0.005150215,0.623795777,0.007138224,0.025699036,0.022615004,0.006272258,0.013429539,0.295483304
0.000100061,0.001443382,0.605270609,0.001997214,0.008892482,0.007681218,0.001700417,0.004098622,0.368815994
0.000283533,0.003802971,0.682415322,0.005181941,0.019327381,0.017932525,0.004208506,0.010573338,0.256274483
0.000111983,0.001581674,0.762489559,0.00222748,0.009210707,0.008516264,0.001751063,0.004651974,0.209459295
0.000137066,0.001984003,0.742074812,0.002651104,0.010730142,0.009842447,0.002153389,0.005592426,0.22483461
0.000336329,0.004295612,0.689219178,0.005882415,0.020783654,0.019222899,0.004832826,0.011603783,0.243823304
0.000137647,0.001868775,0.758464934,0.002666936,0.010688052,0.009789342,0.002106368,0.005475325,0.208802622
0.000258362,0.003535982,0.711116634,0.004695526,0.017346327,0.016068708,0.00381653,0.009395113,0.233766818
0.000197836,0.002681144,0.757447551,0.00356343,0.013206731,0.01212403,0.002941184,0.007155884,0.200682212
6.83E-05,0.000919618,0.84920276,0.001294907,0.005246035,0.004627574,0.001069065,0.002575217,0.134996536
0.000203859,0.002729402,0.761737758,0.003682808,0.013495292,0.012484315,0.003001261,0.007337273,0.195328034
0.000180488,0.002438561,0.765950032,0.003363793,0.01264942,0.011827576,0.002668505,0.006844765,0.19407686
0.000307753,0.003881983,0.684400256,0.005489921,0.01989249,0.018156302,0.004514966,0.010729699,0.25262663
0.000165937,0.00220042,0.740069747,0.003140194,0.012323639,0.011168124,0.002528055,0.006320695,0.222083187
0.000139315,0.001927814,0.719690689,0.002770624,0.011433428,0.010380139,0.002154551,0.00562865,0.245874791
0.000179587,0.002648857,0.600201533,0.003774181,0.016490533,0.015359714,0.002840254,0.008035465,0.350469876
0.000165026,0.002409333,0.629757305,0.00336147,0.014599328,0.013304873,0.00263748,0.007074454,0.326690731
0.000398682,0.005289124,0.674803575,0.006840602,0.023443554,0.022088727,0.005647019,0.013655334,0.247833382
0.000294297,0.004107945,0.700605119,0.005467539,0.01972256,0.019154417,0.004236886,0.011383339,0.235027898
0.000336556,0.004478921,0.681931868,0.006042134,0.021416374,0.020302289,0.004823674,0.012285211,0.248382973
8.93E-05,0.001257338,0.835692377,0.001713831,0.006769182,0.006280486,0.001374478,0.003577648,0.143245311
0.000350328,0.004470193,0.68048077,0.00621814,0.021928367,0.020540055,0.004980054,0.012336014,0.248696079
0.000399834,0.00510881,0.669058744,0.00682155,0.023521089,0.021745909,0.005754235,0.013383458,0.254206372
0.000413017,0.005255301,0.662025619,0.007027061,0.024186418,0.022270534,0.005950253,0.013677665,0.259194131
0.000160709,0.002379682,0.726695862,0.003096414,0.012406761,0.011589876,0.002507637,0.006681027,0.234482033
0.000186975,0.002691355,0.750152604,0.00349708,0.013265808,0.012548256,0.002830127,0.007394404,0.20743339
0.000173741,0.002547412,0.721069714,0.003400928,0.013536806,0.012883431,0.002687463,0.007307185,0.23639332
0.000489468,0.008104133,0.513015196,0.00978325,0.038675564,0.037865424,0.007570797,0.021757852,0.362738317
0.000331523,0.00429239,0.683494953,0.005676411,0.020164135,0.018271443,0.004908128,0.011129209,0.251731808
0.00017892,0.002350228,0.772119358,0.003202523,0.011902876,0.010786786,0.0026771,0.006355253,0.190426957
0.000314769,0.004058914,0.70220895,0.005389052,0.01902022,0.017287973,0.004617285,0.010435961,0.236666876
0.000130558,0.001817416,0.787711804,0.002438178,0.009474288,0.008670249,0.002014497,0.005062972,0.182680039
0.000171457,0.002256697,0.766225092,0.003160189,0.01196276,0.010970837,0.002585685,0.006397532,0.196269751
0.000166726,0.002475113,0.527645939,0.003376652,0.015210873,0.013471767,0.002838941,0.007437103,0.427376886
0.000210821,0.003130534,0.547712847,0.004283685,0.018749004,0.017041987,0.003500046,0.009375524,0.395995553
0.000152943,0.002051506,0.764792194,0.002796107,0.010756303,0.009611614,0.002397099,0.005555059,0.201887177
0.000605058,0.007627485,0.612077316,0.009791394,0.032071168,0.02958662,0.008437389,0.018490203,0.281313368
0.000341445,0.004531223,0.6719646,0.005901971,0.021119897,0.019203066,0.005093978,0.011609118,0.260234702
0.000244538,0.003282878,0.73070286,0.004295088,0.015629616,0.014194675,0.003629299,0.00839275,0.219628296
0.000306898,0.004714714,0.561369914,0.005949443,0.024469025,0.021991074,0.004964562,0.012081902,0.364152468
0.000195588,0.002861277,0.595370116,0.003802076,0.016090943,0.014101158,0.003232932,0.007654206,0.356691704
0.00013884,0.001965597,0.749464151,0.002644934,0.010601083,0.009533726,0.002170087,0.005316763,0.218164819
0.00012751,0.001774587,0.745730213,0.002400389,0.009691454,0.008487087,0.002035121,0.004713388,0.225040251
0.000147746,0.002035457,0.68322028,0.002773848,0.011397152,0.009759409,0.002434428,0.005347001,0.282884678
9.88E-05,0.001395108,0.695331576,0.001942847,0.008368419,0.007231093,0.001633882,0.003838081,0.280160148
0.000208469,0.003017679,0.676924381,0.00401097,0.015860679,0.014553455,0.003234981,0.008093658,0.274095728
0.000197043,0.002724483,0.68143439,0.00373842,0.014985694,0.013318362,0.003105363,0.007463938,0.273032306
0.000177288,0.002518782,0.565130551,0.003526675,0.01552513,0.013278267,0.002934328,0.007090292,0.389818687
7.54E-05,0.001053671,0.790804511,0.001466489,0.006196415,0.005471414,0.001214269,0.003020528,0.190697349
0.00030358,0.00444535,0.600276793,0.005777764,0.023110896,0.020916376,0.004794283,0.011784074,0.328590884
0.000129946,0.001751626,0.733855623,0.002499845,0.010291273,0.00910357,0.002052365,0.005072496,0.235243256
0.000206755,0.003046491,0.6289069,0.004201514,0.017677369,0.016578855,0.003249022,0.009164815,0.316968279
0.00033259,0.004960346,0.55835614,0.006503566,0.026414609,0.024354772,0.005385039,0.013543703,0.360149237
0.001282708,0.019172086,0.199964454,0.032603119,0.243237639,0.127584753,0.03015544,0.052712311,0.293287491
0.00092641,0.012866678,0.234245313,0.022795814,0.175677127,0.095069246,0.021031316,0.038431153,0.398956943
0.000653533,0.009086037,0.246404026,0.015561511,0.113968896,0.066373957,0.014397614,0.028001932,0.505552493
0.000271685,0.003686103,0.249974181,0.005865987,0.032776066,0.023123019,0.005308528,0.010848982,0.66814545
0.000797586,0.011353978,0.231288773,0.019407833,0.153937314,0.083329786,0.019805224,0.034729989,0.445349517
0.000423887,0.005671576,0.278088844,0.009441775,0.055471377,0.038021095,0.008490809,0.017048864,0.587341774
0.000211374,0.002930692,0.343338825,0.00424682,0.020650926,0.015854249,0.003762656,0.007982969,0.60102149
0.000282846,0.003799322,0.344223218,0.005418386,0.025789306,0.019029391,0.005429658,0.009883852,0.58614402
0.000390897,0.005431379,0.253078233,0.008449171,0.051004689,0.033424804,0.008277276,0.015504045,0.624439506
0.000347365,0.004261984,0.479887067,0.006455061,0.027395103,0.021681844,0.005883491,0.011617763,0.442470322
0.000157751,0.002112686,0.38748786,0.00312214,0.01458076,0.011468339,0.002812926,0.005927548,0.572329989
0.000145936,0.00193204,0.448263938,0.002876829,0.013090046,0.010514302,0.002516225,0.005483786,0.515176899
0.000210941,0.002782662,0.510916796,0.004109803,0.017949422,0.014795857,0.00353774,0.007835597,0.437861182
0.000177031,0.002385894,0.369467446,0.003705043,0.017911036,0.014333916,0.003072174,0.007069028,0.581878432
0.00018989,0.002641741,0.260707905,0.004129584,0.021863157,0.01688807,0.003473748,0.008011467,0.682094437
0.000170557,0.002480503,0.214444503,0.003897445,0.022461597,0.017341383,0.003151974,0.007924715,0.728127323
0.000346423,0.004784402,0.261614423,0.008196334,0.050397817,0.036726192,0.006598601,0.016043253,0.615292553
0.000181873,0.002458558,0.289944231,0.003781737,0.019324789,0.014734179,0.003313001,0.007394602,0.658867031
0.000234287,0.003298562,0.225360395,0.005303379,0.031725933,0.023096249,0.004541092,0.010701691,0.695738412
0.000201434,0.002696335,0.26747404,0.004299775,0.022632159,0.017129742,0.003751217,0.008416738,0.673398559
0.000142092,0.001983987,0.370060193,0.002982505,0.01456111,0.012005158,0.002465452,0.006122499,0.589677004
0.000178455,0.002458103,0.279467937,0.003798649,0.01979734,0.015216575,0.003228804,0.007428825,0.668425314
0.000294554,0.003741448,0.427227847,0.005699399,0.025746485,0.020291768,0.005155242,0.010923712,0.500919545
0.000354555,0.004341242,0.524458555,0.006594233,0.027030073,0.022388818,0.005738108,0.01248153,0.396612887
0.000504507,0.006355636,0.318114796,0.01040722,0.054483426,0.038540898,0.009795185,0.019518095,0.542280238
0.000279175,0.003728223,0.273452787,0.006137788,0.03356876,0.025003674,0.005308172,0.011910585,0.640610837
0.000388583,0.005776131,0.269080609,0.009111585,0.055529116,0.042649837,0.007725298,0.01968907,0.590049773
0.00027567,0.003541694,0.64800471,0.004857143,0.018497795,0.015841202,0.004362776,0.009079334,0.295539676
0.000123147,0.001670983,0.752648216,0.002265726,0.009067377,0.007828722,0.001982339,0.004401395,0.220012096
0.000280808,0.00357333,0.652639834,0.004895861,0.018633895,0.015846101,0.004376088,0.009160546,0.290593537
0.000320023,0.004206457,0.615307874,0.005516352,0.021109783,0.017736896,0.005107578,0.010298943,0.320396095
7.98E-05,0.001138453,0.314700048,0.001613254,0.007756318,0.006236814,0.001417984,0.003222949,0.663834376
6.31E-05,0.00086798,0.702048507,0.001225115,0.005390614,0.004511047,0.001067359,0.002418582,0.282407723
9.98E-05,0.001345465,0.683154899,0.001889103,0.00807595,0.006721401,0.001648275,0.00365985,0.293405261
8.65E-05,0.001172067,0.698916633,0.001646313,0.007058014,0.005906348,0.001439623,0.003231862,0.280542626
8.84E-05,0.001183621,0.589560397,0.001711652,0.007593567,0.006241801,0.001502518,0.003355062,0.388762969
0.000127884,0.001735025,0.510872187,0.00246306,0.011047488,0.008977465,0.002208466,0.004765033,0.45780339
0.000156784,0.002076679,0.611277431,0.002925477,0.012356882,0.010207538,0.002631497,0.005563547,0.352804164
9.77E-05,0.001374261,0.633421486,0.001914553,0.008388696,0.007107604,0.00162806,0.003791017,0.342276614
0.000107966,0.001455962,0.626028299,0.0020933,0.009083407,0.007606285,0.001800844,0.004051554,0.347772385
0.000332959,0.004562118,0.625033888,0.005797146,0.021814951,0.018933223,0.00523359,0.011063068,0.307229058
8.41E-05,0.001135698,0.78847764,0.001576513,0.006497101,0.005575826,0.001365225,0.003085876,0.192202037
0.0001892,0.002496138,0.691102448,0.003371499,0.013262532,0.011248212,0.003072472,0.006422388,0.268835112
0.000239703,0.003560922,0.62298366,0.004473732,0.018197654,0.016119286,0.003891147,0.009261272,0.321272624
0.000124379,0.001789752,0.64631053,0.00238564,0.010272563,0.00882592,0.002090072,0.004939996,0.323261147
9.20E-05,0.001292479,0.798181568,0.001721171,0.006989291,0.006141185,0.001475274,0.00346441,0.180642582
0.00015421,0.002342116,0.444742643,0.00311728,0.01444987,0.01228408,0.002690316,0.006482622,0.513736863
0.000121685,0.001604369,0.723449125,0.002258284,0.009288883,0.007912348,0.001982041,0.00444826,0.248935005
0.000209872,0.003235832,0.346092678,0.004518891,0.022716933,0.019064417,0.003808572,0.009599507,0.590753299
0.000104401,0.001521893,0.347308128,0.00215319,0.010447432,0.008673341,0.001832168,0.004457026,0.62350242
0.000107188,0.001470444,0.560557198,0.002083521,0.009303905,0.00764961,0.001838766,0.004097956,0.412891412
0.000148153,0.002222057,0.256028695,0.00312394,0.0161778,0.012815448,0.002758011,0.006466233,0.700259663
0.000151231,0.001987965,0.60180818,0.002877452,0.012345581,0.010312398,0.002531167,0.005697795,0.362288232
0.0002711,0.00338458,0.60857774,0.00488824,0.019454446,0.016312416,0.004314219,0.009264507,0.333532752
0.000118406,0.001633817,0.541296934,0.002293337,0.010220007,0.008444629,0.002006787,0.004550114,0.429435968
8.25E-05,0.001143412,0.459147176,0.001637206,0.007581304,0.006197622,0.001418518,0.003274362,0.519517884
0.000176439,0.002261431,0.670145806,0.003275229,0.01329533,0.01133781,0.002820094,0.00636257,0.29032529
0.000144404,0.001885229,0.741473668,0.002642878,0.01049554,0.009062713,0.002257343,0.005137892,0.226900334
8.29E-05,0.001110878,0.800800041,0.001546825,0.006344452,0.005431032,0.001325331,0.003013739,0.180344793
0.000230997,0.002986839,0.558294886,0.004176243,0.017362862,0.014058809,0.003918057,0.00786652,0.391104787
9.21E-05,0.001255743,0.567320406,0.001779271,0.00791432,0.006541346,0.001582822,0.003539175,0.409974831
0.000258876,0.003565726,0.364193226,0.005043461,0.023707873,0.018505748,0.004826984,0.00984268,0.570055425
0.000109254,0.001558296,0.224060188,0.00226716,0.011546159,0.009114518,0.002022449,0.004683687,0.74463829
0.000162689,0.002130515,0.581136933,0.003033178,0.01290046,0.010604618,0.002798599,0.005884343,0.381348665
0.000177673,0.002392063,0.49051999,0.003377583,0.014824492,0.012055,0.003126375,0.00659957,0.466927254
0.000104786,0.001451513,0.503544133,0.002027438,0.009112604,0.007504289,0.001850414,0.004088617,0.470316206
9.35E-05,0.00133144,0.554097905,0.001828768,0.008174516,0.006889306,0.001616545,0.003742804,0.422225195
0.000118063,0.001550377,0.739383338,0.002183799,0.008877437,0.007601706,0.001922942,0.004264571,0.234097767
0.000175571,0.002276033,0.630119652,0.003229702,0.013314619,0.011053704,0.002914311,0.006139759,0.330776648
0.000154816,0.002094786,0.404027971,0.003031233,0.013924713,0.011149099,0.00276453,0.005895471,0.55695738
0.000147275,0.001959785,0.454998007,0.002863833,0.012896574,0.010423093,0.002579935,0.005571073,0.508560427
0.000107411,0.001494901,0.354421581,0.0021261,0.009961682,0.008009693,0.001948697,0.004240349,0.617689586
0.000125841,0.001705819,0.468686445,0.00251613,0.011444954,0.009459649,0.002196102,0.004987101,0.49887796
9.10E-05,0.001263646,0.300744401,0.001870302,0.009010772,0.007276669,0.001610639,0.003693157,0.674439454
0.000196923,0.002803587,0.325416389,0.004025557,0.019655399,0.015496586,0.003597277,0.007927725,0.620880558
0.000170493,0.002208106,0.409665079,0.003316282,0.015277477,0.011937832,0.002999924,0.006277336,0.548147472
0.000183501,0.002391561,0.492146186,0.003497296,0.015378281,0.012383654,0.003221515,0.0066715,0.464126506
0.000195397,0.002491935,0.643719218,0.003607029,0.014650056,0.01235593,0.003175141,0.006899732,0.312905562
0.000198027,0.002603949,0.503814809,0.003813422,0.016853311,0.013693623,0.003315108,0.007399825,0.448307927
0.000244054,0.003101171,0.547065735,0.004505658,0.018920384,0.015410788,0.00407557,0.00847847,0.398198171
0.000168758,0.002266099,0.428787183,0.003329728,0.015382126,0.012297914,0.002904482,0.006443174,0.528420535
0.000308643,0.003908726,0.393071852,0.006003257,0.027765309,0.021386134,0.005607394,0.011221613,0.530727071
0.000144233,0.001919596,0.387426242,0.002880783,0.013468009,0.010709079,0.002557224,0.005547626,0.575347208
0.000183752,0.002449251,0.292179442,0.003782541,0.019073026,0.014577671,0.003419816,0.007417757,0.656916746
0.000245796,0.003477966,0.209309403,0.005421435,0.03278297,0.022389375,0.005024204,0.010395107,0.710953745
0.00013046,0.001877384,0.199961366,0.002741955,0.014600297,0.010918627,0.002467111,0.005348575,0.761954225
0.000289605,0.004221853,0.218858058,0.006556005,0.041401437,0.028111841,0.005949702,0.012811975,0.681799523
0.000130931,0.001866828,0.167192945,0.00289353,0.016674448,0.012161767,0.00252512,0.005638086,0.790916345
0.000281011,0.004189386,0.232282463,0.006352005,0.038411295,0.027077978,0.005614568,0.012269175,0.673522119
0.000158992,0.002203164,0.234494541,0.003383968,0.017829783,0.013389642,0.002965712,0.00644108,0.719133118
0.000349069,0.004306255,0.513753036,0.006322791,0.026088805,0.020852628,0.005917747,0.011550728,0.41085894
0.000177804,0.002310854,0.553363147,0.003381266,0.014593487,0.011924971,0.002997667,0.00638101,0.404869794
0.000230154,0.002952193,0.533488175,0.004398966,0.018879012,0.015563909,0.003868485,0.008433496,0.412185609
0.000225943,0.002981512,0.494337401,0.004190555,0.018214173,0.014399944,0.003882965,0.007848466,0.45391904
0.000158953,0.002210619,0.282033528,0.003200474,0.015964819,0.012114759,0.002928059,0.006236423,0.675152366
8.54E-05,0.001229928,0.483720229,0.001683802,0.007724779,0.006378361,0.00148611,0.003415963,0.494275408
0.000139737,0.002073698,0.24695915,0.002936717,0.01523116,0.011884782,0.002627925,0.005941094,0.712205737
0.000131276,0.001752381,0.659402741,0.002466286,0.010418696,0.008645495,0.002168385,0.004699946,0.310314795
0.00016311,0.002401623,0.458246068,0.003220026,0.014731972,0.012112224,0.002862034,0.006419185,0.499843758
0.00032912,0.004958242,0.288301013,0.007244968,0.040655024,0.03061904,0.006458971,0.014447214,0.606986408
0.000477133,0.006126147,0.343278719,0.009005983,0.042973095,0.030763262,0.009619644,0.016575257,0.541180759
0.000473077,0.006158534,0.32410133,0.00915114,0.045678801,0.03217949,0.009713254,0.017076273,0.5554681
0.000358586,0.005132001,0.254334373,0.007570751,0.043794113,0.029772584,0.007644957,0.014642685,0.63674995
0.000273165,0.003762761,0.30912858,0.005360484,0.026753593,0.019654242,0.005413304,0.010256637,0.619397232
0.000211504,0.002870649,0.288542252,0.004171571,0.020669365,0.015318374,0.004075689,0.007950874,0.656189723
0.000130952,0.001791442,0.236944326,0.002650878,0.013359164,0.010040122,0.002460813,0.005116392,0.727505911
0.000183228,0.002631567,0.207111614,0.003918306,0.021743014,0.015853379,0.003628422,0.00769367,0.7372368
0.000149389,0.002045623,0.227751144,0.003050796,0.015743799,0.011626443,0.002902955,0.005823002,0.730906849
0.000467647,0.006019183,0.335121511,0.009093294,0.044309923,0.032262573,0.009476203,0.016992194,0.546257471
0.000270253,0.003422123,0.535335601,0.004998408,0.020823267,0.017154426,0.004615305,0.00952323,0.403857388
0.000710261,0.008146582,0.482965102,0.011931611,0.044409323,0.035894365,0.011382436,0.020963405,0.383596915
0.000277526,0.003459063,0.541919977,0.005109003,0.021185868,0.017288998,0.004642436,0.009629999,0.39648713
0.000172175,0.002264013,0.439984147,0.003338005,0.015122111,0.012020293,0.003020847,0.006420244,0.517658166
0.000152888,0.002039119,0.333837357,0.003058652,0.014713975,0.011479721,0.002757808,0.005914537,0.626045943
0.000244945,0.003101118,0.493298519,0.004660707,0.02023945,0.016345761,0.004178733,0.00881467,0.449116097
0.000511763,0.006057345,0.554045393,0.008764702,0.032333278,0.027383184,0.007939627,0.016055417,0.346909289
0.000170311,0.002428505,0.267227305,0.003535707,0.018231896,0.014061156,0.00312457,0.007063134,0.684157417
0.001062551,0.017670169,0.221791712,0.025863051,0.186805441,0.114891134,0.027407265,0.05256922,0.351939458
0.000260685,0.003540845,0.268694547,0.005515621,0.029479062,0.021879066,0.005094616,0.010677897,0.65485766
0.0004487,0.007101477,0.334756057,0.010228463,0.055221254,0.045879847,0.008233337,0.021442584,0.51668828
0.000263171,0.003907553,0.297471574,0.005632682,0.030247135,0.023767157,0.005037392,0.011902653,0.621770682
0.00014937,0.002002498,0.659429207,0.002844779,0.011997398,0.010312,0.002454137,0.005699606,0.305111006
0.000173071,0.002485339,0.329849963,0.003646388,0.018159025,0.01463787,0.003062709,0.007452709,0.620532925
0.000446249,0.006995455,0.27672557,0.01016686,0.061616433,0.044641071,0.008926139,0.021123128,0.569359095
0.000177189,0.002347134,0.567785681,0.003404965,0.014714654,0.012194547,0.002922466,0.006626863,0.389826501
0.000222082,0.003288446,0.428209126,0.004564796,0.021583956,0.017950783,0.003842323,0.009206208,0.511132279
0.00014657,0.002135452,0.361402192,0.003051915,0.014896919,0.012068491,0.002536675,0.006035262,0.597726524
0.000278826,0.004184172,0.415675963,0.005581403,0.025899159,0.021301415,0.0049212,0.011518265,0.510639598
0.000164003,0.002206652,0.549496935,0.003147966,0.013694844,0.011207254,0.0027466,0.006026019,0.411309726
0.00014675,0.001993499,0.342813549,0.002993155,0.01446256,0.011499732,0.002670541,0.005923175,0.61749704
0.000191988,0.002701726,0.262003403,0.003946412,0.020586183,0.015328311,0.003686173,0.00757835,0.683977452
0.000344673,0.004323325,0.501787547,0.006261852,0.02614182,0.020806381,0.00591009,0.011486626,0.422937686
0.000292231,0.004025179,0.442541689,0.005346743,0.023566547,0.018423062,0.005286353,0.010300394,0.490217802
0.000230549,0.003003303,0.565848735,0.004131332,0.017081964,0.013779326,0.003930566,0.007697259,0.384296966
0.000155958,0.002200723,0.337206679,0.003050004,0.014489816,0.011262042,0.002889965,0.00588219,0.622862623
0.000287465,0.004186024,0.30839467,0.00573342,0.028768929,0.021642479,0.0056805,0.011319287,0.613987225
0.000178002,0.002526079,0.53874294,0.003389152,0.014782579,0.012167469,0.003058954,0.006564833,0.418589993
0.000160857,0.002295587,0.519271264,0.003081535,0.013577429,0.011262227,0.002822235,0.006114567,0.4414143
0.000833504,0.012129139,0.276715507,0.017941475,0.105362104,0.06875634,0.019548769,0.032686953,0.466026209
0.000219712,0.003090031,0.358192837,0.004448167,0.021337218,0.0170406,0.00406474,0.008708759,0.582897936
0.000148194,0.002028198,0.605555411,0.002893064,0.01244251,0.010639632,0.002425825,0.005729367,0.3581378
0.000246888,0.00326722,0.405016175,0.004886299,0.022362221,0.017892881,0.004438402,0.00933879,0.532551123
0.000277328,0.004056897,0.284332527,0.005850019,0.030596554,0.023252198,0.005352001,0.011426058,0.634856418
0.000230904,0.003490355,0.380765432,0.004701968,0.022599422,0.01842671,0.004182884,0.009541517,0.556060807
0.000139723,0.002023027,0.635291244,0.002706651,0.011607022,0.010082265,0.002351877,0.005553385,0.330244805
0.00082671,0.009451705,0.525301111,0.013346169,0.044520971,0.039105082,0.011864461,0.023977631,0.33160616
0.000615098,0.007274848,0.555951396,0.010342101,0.036269867,0.031729641,0.009124263,0.019094903,0.329597882
0.00020906,0.002921891,0.539731664,0.004352955,0.019265596,0.017368456,0.003389665,0.009304593,0.403456119
0.000251733,0.003334451,0.48894226,0.005158301,0.023230267,0.020002326,0.004102341,0.010575185,0.444403136
0.000283106,0.004234703,0.395253856,0.006282603,0.031167188,0.027662877,0.004770236,0.013914927,0.516430503
0.000240324,0.003315005,0.391259686,0.005115883,0.025043055,0.020866809,0.004124927,0.010578643,0.539455668
0.000286118,0.004350473,0.339526288,0.006339012,0.033528033,0.028073584,0.005136189,0.013794862,0.568965441
0.000466536,0.007287141,0.29757648,0.011434867,0.070164089,0.057235602,0.008750155,0.025021514,0.522063616
0.000266129,0.003467276,0.521016127,0.005264741,0.022954096,0.019307533,0.004277382,0.01028857,0.413158146
0.000313633,0.004376983,0.271933199,0.006930638,0.039407286,0.028765997,0.00610867,0.013688096,0.628475499
0.000821949,0.012427387,0.253342895,0.019244803,0.133988292,0.082192203,0.01924608,0.037793473,0.440942919
